* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -15.9 dBFS, measurement signal peak level -14.6 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:10:57
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0223 ms (-7.7 mm, -0.3 in) using estimated IR delay relative to Acoustic reference played from 2: EPOS GSX 300 2 with no timing offset
* Measurement: R Default Black Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
18.000000	98.899	51.1783
18.250000	98.941	50.6411
18.500000	98.989	50.1031
18.750000	99.041	49.5428
19.000000	99.093	48.9532
19.250000	99.141	48.3432
19.500000	99.184	47.7292
19.750000	99.222	47.1278
20.000000	99.256	46.5512
20.299999	99.296	45.8959
20.600000	99.337	45.2734
20.900000	99.380	44.6703
21.200001	99.424	44.0757
21.400000	99.453	43.6821
21.799999	99.510	42.9031
22.000000	99.539	42.5188
22.400000	99.595	41.7588
22.700001	99.637	41.1897
23.000000	99.678	40.6153
23.299999	99.716	40.0356
23.600000	99.750	39.4574
24.000000	99.788	38.7090
24.299999	99.813	38.1768
24.700001	99.844	37.5090
25.000000	99.868	37.0303
25.400000	99.902	36.4013
25.799999	99.934	35.7692
26.200001	99.962	35.1369
26.500000	99.980	34.6713
26.900000	100.002	34.0720
27.200001	100.017	33.6397
27.600000	100.038	33.0800
28.000000	100.060	32.5300
28.500000	100.086	31.8483
29.000000	100.111	31.1783
29.500000	100.133	30.5321
30.000000	100.157	29.9127
30.400000	100.177	29.4265
30.700001	100.193	29.0587
31.100000	100.214	28.5576
31.500000	100.230	28.0519
32.000000	100.243	27.4557
32.500000	100.251	26.9543
33.000000	100.268	26.5463
33.500000	100.303	26.1439
34.000000	100.346	25.6536
34.500000	100.381	25.0737
35.000000	100.400	24.4907
35.500000	100.412	23.9714
36.000000	100.430	23.4910
36.500000	100.451	22.9811
37.000000	100.465	22.4315
37.500000	100.468	21.9056
38.200001	100.470	21.2997
38.700001	100.482	20.9137
39.500000	100.516	20.2208
40.000000	100.534	19.7362
40.599998	100.551	19.1454
41.200001	100.564	18.5628
41.799999	100.570	18.0036
42.500000	100.574	17.4142
43.099998	100.580	16.9526
43.700001	100.590	16.4915
44.400002	100.599	15.9409
45.000000	100.604	15.4754
45.500000	100.608	15.0930
46.200001	100.608	14.5623
46.799999	100.604	14.1304
47.500000	100.600	13.6699
48.200001	100.600	13.2195
48.700001	100.599	12.8878
49.400002	100.592	12.4386
50.000000	100.586	12.0927
50.799999	100.581	11.6375
51.500000	100.577	11.1862
52.200001	100.564	10.7183
53.000000	100.543	10.2308
53.799999	100.525	9.7782
54.500000	100.509	9.3860
55.200001	100.491	9.0054
56.000000	100.471	8.5908
57.000000	100.448	8.0816
58.000000	100.424	7.5490
59.000000	100.393	7.0471
60.000000	100.367	6.6051
60.799999	100.352	6.2347
61.500000	100.338	5.8923
62.200001	100.322	5.5569
63.000000	100.306	5.1981
64.000000	100.295	4.7498
65.000000	100.281	4.2576
66.000000	100.254	3.8131
67.000000	100.227	3.4576
68.000000	100.204	3.1326
69.000000	100.186	2.8082
70.000000	100.168	2.4827
71.000000	100.153	2.1798
72.000000	100.145	1.8790
73.000000	100.142	1.5439
74.000000	100.138	1.1495
75.000000	100.125	0.7296
76.199997	100.100	0.2599
77.500000	100.069	-0.2049
78.800003	100.038	-0.6124
80.000000	100.013	-0.9791
81.199997	99.985	-1.3406
82.500000	99.950	-1.7001
83.800003	99.912	-2.0304
85.000000	99.874	-2.3181
86.199997	99.838	-2.5763
87.500000	99.809	-2.8760
88.500000	99.789	-3.1712
90.000000	99.751	-3.6240
91.199997	99.724	-3.9136
92.500000	99.700	-4.2250
93.800003	99.672	-4.5281
95.000000	99.642	-4.7841
96.199997	99.609	-5.0273
97.500000	99.573	-5.2912
98.800003	99.537	-5.5717
100.000000	99.503	-5.8313
101.500000	99.461	-6.1378
103.000000	99.418	-6.4191
104.400002	99.379	-6.6609
106.000000	99.334	-6.9302
107.500000	99.290	-7.1901
109.000000	99.244	-7.4418
110.599998	99.197	-7.6929
112.000000	99.157	-7.8977
113.800003	99.106	-8.1387
115.000000	99.073	-8.2904
117.199997	99.012	-8.5859
118.000000	98.988	-8.7029
120.599998	98.911	-9.0177
122.000000	98.877	-9.1862
124.099998	98.830	-9.4609
125.000000	98.810	-9.5745
126.500000	98.778	-9.7484
128.000000	98.748	-9.9038
131.500000	98.681	-10.2623
132.000000	98.671	-10.3130
134.000000	98.633	-10.5048
136.000000	98.595	-10.6769
138.000000	98.557	-10.8314
140.000000	98.519	-10.9781
143.000000	98.463	-11.1869
145.000000	98.425	-11.3116
147.500000	98.376	-11.4379
150.000000	98.329	-11.5269
152.500000	98.284	-11.5942
155.000000	98.243	-11.6349
157.500000	98.207	-11.6726
160.000000	98.171	-11.7399
162.500000	98.128	-11.8237
165.000000	98.078	-11.8947
167.500000	98.027	-11.9417
170.000000	97.977	-11.9659
172.500000	97.932	-11.9609
175.000000	97.895	-11.9448
177.500000	97.865	-11.9552
180.000000	97.836	-12.0040
182.500000	97.810	-12.0748
185.000000	97.784	-12.1711
187.500000	97.757	-12.2855
190.000000	97.729	-12.4156
192.500000	97.697	-12.5677
195.000000	97.662	-12.7335
197.500000	97.626	-12.8939
200.000000	97.590	-13.0475
203.000000	97.547	-13.2251
206.000000	97.504	-13.3999
209.000000	97.460	-13.5736
212.000000	97.417	-13.7351
214.000000	97.388	-13.8329
218.000000	97.328	-14.0001
220.000000	97.298	-14.0765
224.000000	97.240	-14.2293
227.000000	97.195	-14.3431
230.000000	97.149	-14.4567
233.000000	97.103	-14.5717
236.000000	97.057	-14.6809
240.000000	96.996	-14.8252
243.000000	96.950	-14.9408
247.000000	96.888	-15.1005
250.000000	96.839	-15.2244
254.000000	96.767	-15.3867
258.000000	96.691	-15.5560
262.000000	96.609	-15.7343
265.000000	96.545	-15.8696
269.000000	96.456	-16.0487
272.000000	96.385	-16.1719
276.000000	96.285	-16.3193
280.000000	96.179	-16.4457
285.000000	96.037	-16.5419
290.000000	95.886	-16.5556
295.000000	95.728	-16.4739
300.000000	95.568	-16.2626
304.000000	95.443	-15.9978
307.000000	95.352	-15.7446
311.000000	95.238	-15.3362
315.000000	95.135	-14.8528
320.000000	95.029	-14.1686
325.000000	94.947	-13.4316
330.000000	94.891	-12.6876
335.000000	94.855	-12.0133
340.000000	94.832	-11.4531
345.000000	94.807	-10.9767
350.000000	94.777	-10.5284
355.000000	94.745	-10.0544
360.000000	94.720	-9.5347
365.000000	94.707	-9.0040
370.000000	94.709	-8.5150
375.000000	94.720	-8.1197
382.000000	94.733	-7.7286
387.000000	94.735	-7.5194
395.000000	94.724	-7.2250
400.000000	94.711	-7.0434
406.000000	94.693	-6.8120
412.000000	94.674	-6.5724
418.000000	94.653	-6.3395
425.000000	94.628	-6.0697
431.000000	94.605	-5.8405
437.000000	94.580	-5.6142
444.000000	94.549	-5.3333
450.000000	94.523	-5.0836
455.000000	94.502	-4.8762
462.000000	94.473	-4.5828
468.000000	94.448	-4.3271
475.000000	94.418	-4.0242
482.000000	94.390	-3.7152
487.000000	94.370	-3.4894
494.000000	94.341	-3.1733
500.000000	94.318	-2.9071
508.000000	94.291	-2.5538
515.000000	94.268	-2.2347
522.000000	94.245	-1.9054
530.000000	94.220	-1.5302
538.000000	94.194	-1.1544
545.000000	94.173	-0.8143
552.000000	94.152	-0.4722
560.000000	94.129	-0.0807
570.000000	94.101	0.4147
580.000000	94.074	0.9161
590.000000	94.048	1.4253
600.000000	94.023	1.9442
608.000000	94.004	2.3644
615.000000	93.988	2.7374
622.000000	93.973	3.1115
630.000000	93.959	3.5432
640.000000	93.947	4.0906
650.000000	93.940	4.6447
660.000000	93.934	5.2045
670.000000	93.930	5.7675
680.000000	93.927	6.3356
690.000000	93.926	6.9110
700.000000	93.924	7.4950
710.000000	93.924	8.0888
720.000000	93.924	8.6868
730.000000	93.926	9.2813
740.000000	93.930	9.8840
750.000000	93.935	10.5035
762.000000	93.943	11.2590
775.000000	93.956	12.0921
788.000000	93.971	12.9368
800.000000	93.985	13.7242
812.000000	93.997	14.5201
825.000000	94.010	15.3906
838.000000	94.026	16.2694
850.000000	94.047	17.0827
862.000000	94.072	17.8963
875.000000	94.104	18.7751
885.000000	94.131	19.4448
900.000000	94.179	20.4365
912.000000	94.221	21.2218
925.000000	94.271	22.0635
938.000000	94.326	22.8950
950.000000	94.382	23.6512
962.000000	94.442	24.3943
975.000000	94.511	25.1775
988.000000	94.582	25.9342
1000.000000	94.641	26.6080
1015.000000	94.703	27.4176
1030.000000	94.758	28.1861
1044.000000	94.812	28.8586
1060.000000	94.876	29.5744
1075.000000	94.939	30.2005
1090.000000	95.003	30.7859
1106.000000	95.072	31.3583
1120.000000	95.132	31.8184
1138.000000	95.209	32.3613
1150.000000	95.259	32.6949
1172.000000	95.349	33.2525
1180.000000	95.380	33.4406
1206.000000	95.478	34.0107
1220.000000	95.528	34.2913
1241.000000	95.604	34.6848
1250.000000	95.641	34.8485
1265.000000	95.708	35.1172
1280.000000	95.781	35.3831
1315.000000	95.951	35.9962
1320.000000	95.974	36.0844
1340.000000	96.067	36.4418
1360.000000	96.158	36.8036
1380.000000	96.248	37.1700
1400.000000	96.338	37.5414
1430.000000	96.474	38.1187
1450.000000	96.566	38.5179
1475.000000	96.683	39.0258
1500.000000	96.805	39.5392
1525.000000	96.931	40.0531
1550.000000	97.063	40.5648
1575.000000	97.200	41.0729
1600.000000	97.346	41.5700
1625.000000	97.504	42.0445
1650.000000	97.670	42.4929
1675.000000	97.843	42.9086
1700.000000	98.023	43.2846
1725.000000	98.209	43.6129
1750.000000	98.400	43.8858
1775.000000	98.597	44.0997
1800.000000	98.797	44.2479
1825.000000	99.001	44.3228
1850.000000	99.208	44.3192
1875.000000	99.415	44.2350
1900.000000	99.623	44.0638
1925.000000	99.829	43.8024
1950.000000	100.031	43.4506
1975.000000	100.229	43.0092
2000.000000	100.422	42.4821
2030.000000	100.644	41.7395
2060.000000	100.854	40.8815
2090.000000	101.047	39.9215
2120.000000	101.221	38.8778
2140.000000	101.325	38.1447
2180.000000	101.506	36.6158
2200.000000	101.581	35.8358
2240.000000	101.700	34.2833
2270.000000	101.765	33.1580
2300.000000	101.811	32.0963
2330.000000	101.843	31.1211
2360.000000	101.866	30.2435
2400.000000	101.895	29.2057
2430.000000	101.919	28.4814
2470.000000	101.953	27.5167
2500.000000	101.973	26.7765
2540.000000	101.986	25.7906
2580.000000	101.984	24.8541
2620.000000	101.968	24.0020
2650.000000	101.952	23.4227
2690.000000	101.927	22.7223
2720.000000	101.907	22.2438
2760.000000	101.881	21.6606
2800.000000	101.854	21.1338
2850.000000	101.822	20.5469
2900.000000	101.793	20.0315
2950.000000	101.770	19.5752
3000.000000	101.754	19.1503
3040.000000	101.746	18.8172
3070.000000	101.743	18.5667
3110.000000	101.741	18.2270
3150.000000	101.745	17.8754
3200.000000	101.758	17.4181
3250.000000	101.775	16.9428
3300.000000	101.792	16.4503
3350.000000	101.805	15.9447
3400.000000	101.815	15.4269
