* Measurement data measured by REW V5.30
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1
* Format: 256k Log Swept Sine, 1 sweep at -12.7 dBFS with no timing reference
* Dated: 2023. 12. 28 ¿ÀÀü 1:28:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Red
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
18.250000	102.692	-131.1753
18.500000	102.729	-131.9819
18.750000	102.766	-132.7711
19.000000	102.800	-133.5425
19.250000	102.833	-134.2965
19.500000	102.866	-135.0348
19.750000	102.898	-135.7596
20.000000	102.929	-136.4734
20.299999	102.966	-137.3190
20.600000	103.002	-138.1543
20.900000	103.035	-138.9790
21.200001	103.065	-139.7903
21.400000	103.084	-140.3218
21.799999	103.119	-141.3587
22.000000	103.135	-141.8634
22.400000	103.166	-142.8474
22.700001	103.188	-143.5677
23.000000	103.210	-144.2769
23.299999	103.231	-144.9773
23.600000	103.249	-145.6687
24.000000	103.272	-146.5726
24.299999	103.286	-147.2338
24.700001	103.305	-148.0924
25.000000	103.317	-148.7217
25.400000	103.333	-149.5479
25.799999	103.348	-150.3640
26.200001	103.360	-151.1679
26.500000	103.367	-151.7585
26.900000	103.374	-152.5249
27.200001	103.380	-153.0847
27.600000	103.388	-153.8175
28.000000	103.395	-154.5429
28.500000	103.402	-155.4418
29.000000	103.404	-156.3181
29.500000	103.404	-157.1563
30.000000	103.405	-157.9606
30.400000	103.406	-158.5919
30.700001	103.407	-159.0629
31.100000	103.407	-159.6862
31.500000	103.405	-160.2981
32.000000	103.401	-161.0390
32.500000	103.397	-161.7563
33.000000	103.393	-162.4597
33.500000	103.388	-163.1517
34.000000	103.380	-163.8267
34.500000	103.372	-164.4831
35.000000	103.365	-165.1275
35.500000	103.356	-165.7660
36.000000	103.347	-166.3976
36.500000	103.336	-167.0192
37.000000	103.324	-167.6321
37.500000	103.311	-168.2375
38.200001	103.290	-169.0597
38.700001	103.273	-169.6164
39.500000	103.251	-170.4716
40.000000	103.240	-171.0085
40.599998	103.224	-171.6580
41.200001	103.205	-172.2886
41.799999	103.185	-172.8862
42.500000	103.162	-173.5584
43.099998	103.143	-174.1278
43.700001	103.122	-174.6878
44.400002	103.096	-175.3238
45.000000	103.073	-175.8568
45.500000	103.054	-176.2931
46.200001	103.026	-176.8945
46.799999	103.001	-177.4065
47.500000	102.968	-177.9908
48.200001	102.934	-178.5376
48.700001	102.911	-178.9088
49.400002	102.882	-179.4305
50.000000	102.854	-179.8862
50.799999	102.809	179.5256
51.500000	102.768	179.0336
52.200001	102.724	178.5485
53.000000	102.670	178.0384
53.799999	102.620	177.5977
54.500000	102.583	177.2161
55.200001	102.548	176.8115
56.000000	102.505	176.3559
57.000000	102.454	175.7885
58.000000	102.398	175.2052
59.000000	102.342	174.6830
60.000000	102.295	174.1417
60.799999	102.254	173.6700
61.500000	102.214	173.2751
62.200001	102.175	172.8991
63.000000	102.132	172.4720
64.000000	102.080	171.9567
65.000000	102.030	171.4809
66.000000	101.981	171.0184
67.000000	101.930	170.5737
68.000000	101.881	170.1633
69.000000	101.836	169.7429
70.000000	101.788	169.3047
71.000000	101.737	168.8832
72.000000	101.686	168.4842
73.000000	101.637	168.0989
74.000000	101.589	167.7184
75.000000	101.542	167.3526
76.199997	101.486	166.9344
77.500000	101.424	166.4827
78.800003	101.356	166.0669
80.000000	101.291	165.7278
81.199997	101.224	165.3934
82.500000	101.151	165.0439
83.800003	101.081	164.6948
85.000000	101.017	164.3879
86.199997	100.959	164.1254
87.500000	100.904	163.8521
88.500000	100.860	163.6332
90.000000	100.791	163.3267
91.199997	100.731	163.0713
92.500000	100.660	162.8169
93.800003	100.592	162.5682
95.000000	100.533	162.3213
96.199997	100.475	162.0479
97.500000	100.410	161.7719
98.800003	100.347	161.5645
100.000000	100.293	161.3867
101.500000	100.224	161.1519
103.000000	100.151	160.9232
104.400002	100.083	160.7202
106.000000	100.008	160.4814
107.500000	99.936	160.2516
109.000000	99.862	160.0718
110.599998	99.785	159.9172
112.000000	99.719	159.7965
113.800003	99.634	159.6395
115.000000	99.577	159.5270
117.199997	99.476	159.3399
118.000000	99.441	159.2798
120.599998	99.332	159.0913
122.000000	99.273	159.0099
124.099998	99.186	158.9073
125.000000	99.151	158.8680
126.500000	99.099	158.8103
128.000000	99.054	158.7441
131.500000	98.954	158.5620
132.000000	98.940	158.5403
134.000000	98.885	158.4662
136.000000	98.831	158.4075
138.000000	98.775	158.3921
140.000000	98.722	158.4218
143.000000	98.648	158.4513
145.000000	98.604	158.4608
147.500000	98.556	158.5249
150.000000	98.524	158.6261
152.500000	98.503	158.7386
155.000000	98.501	158.8406
157.500000	98.529	158.8967
160.000000	98.589	158.7104
162.500000	98.649	158.0825
165.000000	98.673	157.0145
167.500000	98.635	155.7320
170.000000	98.539	154.4831
172.500000	98.411	153.2241
175.000000	98.242	151.7555
177.500000	97.970	150.1707
180.000000	97.549	149.1492
182.500000	97.057	149.5537
185.000000	96.667	151.3707
187.500000	96.480	153.6553
190.000000	96.453	155.4615
192.500000	96.487	156.5280
195.000000	96.517	157.0547
197.500000	96.521	157.3370
200.000000	96.503	157.5361
203.000000	96.466	157.7243
206.000000	96.417	157.8558
209.000000	96.356	157.9550
212.000000	96.292	158.0856
214.000000	96.251	158.1852
218.000000	96.160	158.4263
220.000000	96.111	158.5471
224.000000	96.009	158.7781
227.000000	95.929	159.0187
230.000000	95.848	159.2995
233.000000	95.765	159.6052
236.000000	95.681	159.9693
240.000000	95.580	160.6272
243.000000	95.536	161.1315
247.000000	95.471	161.4094
250.000000	95.384	161.7281
254.000000	95.280	162.4382
258.000000	95.199	163.1967
262.000000	95.128	163.9906
265.000000	95.086	164.6450
269.000000	95.054	165.5836
272.000000	95.054	166.2720
276.000000	95.083	167.0478
280.000000	95.135	167.5868
285.000000	95.198	167.9432
290.000000	95.236	168.0105
295.000000	95.246	167.9574
300.000000	95.230	167.8888
304.000000	95.202	167.8504
307.000000	95.176	167.8396
311.000000	95.137	167.8477
315.000000	95.096	167.8977
320.000000	95.047	168.0027
325.000000	95.001	168.1543
330.000000	94.956	168.3488
335.000000	94.911	168.5639
340.000000	94.868	168.7858
345.000000	94.824	169.0159
350.000000	94.781	169.2570
355.000000	94.740	169.5164
360.000000	94.700	169.7836
365.000000	94.662	170.0741
370.000000	94.624	170.3869
375.000000	94.585	170.6896
382.000000	94.534	171.1239
387.000000	94.503	171.4657
395.000000	94.459	171.9931
400.000000	94.432	172.3043
406.000000	94.399	172.6749
412.000000	94.366	173.0443
418.000000	94.334	173.4365
425.000000	94.300	173.8865
431.000000	94.273	174.2722
437.000000	94.244	174.6677
444.000000	94.210	175.1153
450.000000	94.183	175.4960
455.000000	94.164	175.8126
462.000000	94.137	176.2643
468.000000	94.113	176.6619
475.000000	94.091	177.1220
482.000000	94.070	177.5674
487.000000	94.054	177.8761
494.000000	94.032	178.3192
500.000000	94.016	178.7032
508.000000	93.999	179.2198
515.000000	93.986	179.6697
522.000000	93.975	-179.8856
530.000000	93.966	-179.3808
538.000000	93.957	-178.8703
545.000000	93.950	-178.4270
552.000000	93.942	-177.9955
560.000000	93.935	-177.5050
570.000000	93.929	-176.8974
580.000000	93.924	-176.3027
590.000000	93.919	-175.7080
600.000000	93.916	-175.1129
608.000000	93.914	-174.6492
615.000000	93.912	-174.2484
622.000000	93.912	-173.8514
630.000000	93.913	-173.4033
640.000000	93.916	-172.8425
650.000000	93.920	-172.2930
660.000000	93.924	-171.7581
670.000000	93.928	-171.2143
680.000000	93.927	-170.6541
690.000000	93.921	-170.0839
700.000000	93.913	-169.4857
710.000000	93.901	-168.8547
720.000000	93.886	-168.1823
730.000000	93.871	-167.4459
740.000000	93.858	-166.6419
750.000000	93.849	-165.7739
762.000000	93.846	-164.6462
775.000000	93.860	-163.3299
788.000000	93.896	-161.9460
800.000000	93.947	-160.6667
812.000000	94.012	-159.4364
825.000000	94.098	-158.1828
838.000000	94.196	-157.0253
850.000000	94.293	-156.0490
862.000000	94.391	-155.1553
875.000000	94.496	-154.2587
885.000000	94.576	-153.6062
900.000000	94.695	-152.6666
912.000000	94.790	-151.9376
925.000000	94.892	-151.1663
938.000000	94.996	-150.4160
950.000000	95.093	-149.7362
962.000000	95.191	-149.0662
975.000000	95.299	-148.3631
988.000000	95.406	-147.6895
1000.000000	95.500	-147.0819
1015.000000	95.601	-146.3476
1030.000000	95.695	-145.6493
1044.000000	95.784	-145.0341
1060.000000	95.888	-144.3808
1075.000000	95.987	-143.8039
1090.000000	96.088	-143.2608
1106.000000	96.198	-142.7220
1120.000000	96.294	-142.2810
1138.000000	96.417	-141.7644
1150.000000	96.498	-141.4516
1172.000000	96.648	-140.9219
1180.000000	96.702	-140.7435
1206.000000	96.876	-140.2086
1220.000000	96.968	-139.9450
1241.000000	97.110	-139.5822
1250.000000	97.176	-139.4352
1265.000000	97.294	-139.2010
1280.000000	97.419	-138.9788
1315.000000	97.714	-138.5014
1320.000000	97.756	-138.4377
1340.000000	97.923	-138.1900
1360.000000	98.091	-137.9528
1380.000000	98.260	-137.7304
1400.000000	98.430	-137.5252
1430.000000	98.689	-137.2426
1450.000000	98.863	-137.0773
1475.000000	99.085	-136.8989
1500.000000	99.312	-136.7528
1525.000000	99.543	-136.6469
1550.000000	99.779	-136.5868
1575.000000	100.020	-136.5790
1600.000000	100.268	-136.6295
1625.000000	100.526	-136.7431
1650.000000	100.790	-136.9296
1675.000000	101.058	-137.1954
1700.000000	101.328	-137.5437
1725.000000	101.601	-137.9841
1750.000000	101.875	-138.5255
1775.000000	102.149	-139.1715
1800.000000	102.421	-139.9254
1825.000000	102.690	-140.7913
1850.000000	102.953	-141.7759
1875.000000	103.209	-142.8789
1900.000000	103.456	-144.0975
1925.000000	103.691	-145.4301
