* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -16.3 dBFS, measurement signal peak level -14.7 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:09:23
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0209 ms (-7.2 mm, -0.28 in) using estimated IR delay relative to Acoustic reference played from 2: EPOS GSX 300 2 with no timing offset
* Measurement: R Default White Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
18.000000	98.881	52.0560
18.250000	98.933	51.4176
18.500000	98.984	50.7924
18.750000	99.033	50.1786
19.000000	99.081	49.5750
19.250000	99.127	48.9809
19.500000	99.171	48.3964
19.750000	99.214	47.8218
20.000000	99.256	47.2576
20.299999	99.304	46.5941
20.600000	99.350	45.9452
20.900000	99.394	45.3102
21.200001	99.437	44.6894
21.400000	99.464	44.2838
21.799999	99.518	43.4929
22.000000	99.545	43.1067
22.400000	99.598	42.3477
22.700001	99.638	41.7829
23.000000	99.678	41.2159
23.299999	99.716	40.6442
23.600000	99.752	40.0705
24.000000	99.794	39.3155
24.299999	99.822	38.7681
24.700001	99.857	38.0739
25.000000	99.883	37.5781
25.400000	99.919	36.9373
25.799999	99.955	36.3046
26.200001	99.990	35.6755
26.500000	100.014	35.2112
26.900000	100.045	34.6089
27.200001	100.069	34.1683
27.600000	100.100	33.5834
28.000000	100.130	32.9892
28.500000	100.160	32.2427
29.000000	100.180	31.5391
29.500000	100.199	30.9053
30.000000	100.226	30.2932
30.400000	100.251	29.7716
30.700001	100.266	29.3592
31.100000	100.279	28.8112
31.500000	100.288	28.3063
32.000000	100.306	27.7384
32.500000	100.340	27.1341
33.000000	100.374	26.3841
33.500000	100.379	25.5542
34.000000	100.350	24.8632
34.500000	100.320	24.4589
35.000000	100.327	24.2369
35.500000	100.375	23.9369
36.000000	100.431	23.4114
36.500000	100.463	22.7494
37.000000	100.466	22.1399
37.500000	100.463	21.6804
38.200001	100.476	21.1757
38.700001	100.495	20.7892
39.500000	100.514	20.1157
40.000000	100.518	19.7236
40.599998	100.524	19.2916
41.200001	100.532	18.8632
41.799999	100.538	18.4325
42.500000	100.545	17.9586
43.099998	100.559	17.5557
43.700001	100.579	17.0947
44.400002	100.595	16.4790
45.000000	100.594	15.9855
45.500000	100.593	15.6594
46.200001	100.610	15.2873
46.799999	100.642	14.9147
47.500000	100.675	14.3450
48.200001	100.684	13.7620
48.700001	100.683	13.4119
49.400002	100.684	12.9785
50.000000	100.681	12.5969
50.799999	100.660	12.1194
51.500000	100.641	11.7744
52.200001	100.630	11.3997
53.000000	100.610	10.9053
53.799999	100.586	10.4639
54.500000	100.579	10.0629
55.200001	100.574	9.5450
56.000000	100.549	8.9241
57.000000	100.512	8.2915
58.000000	100.485	7.6843
59.000000	100.446	7.1300
60.000000	100.414	6.7303
60.799999	100.401	6.4142
61.500000	100.391	6.0924
62.200001	100.375	5.7640
63.000000	100.359	5.4069
64.000000	100.344	4.9517
65.000000	100.329	4.4811
66.000000	100.310	4.0215
67.000000	100.288	3.6114
68.000000	100.272	3.2456
69.000000	100.259	2.8552
70.000000	100.241	2.4571
71.000000	100.220	2.0892
72.000000	100.199	1.7355
73.000000	100.177	1.3853
74.000000	100.152	1.0537
75.000000	100.127	0.7523
76.199997	100.101	0.4299
77.500000	100.081	0.1047
78.800003	100.067	-0.2184
80.000000	100.057	-0.5413
81.199997	100.044	-0.9012
82.500000	100.022	-1.3115
83.800003	99.995	-1.7073
85.000000	99.969	-2.0661
86.199997	99.940	-2.4242
87.500000	99.907	-2.7816
88.500000	99.881	-3.0431
90.000000	99.843	-3.3842
91.199997	99.820	-3.6728
92.500000	99.791	-4.0282
93.800003	99.758	-4.3632
95.000000	99.727	-4.6610
96.199997	99.696	-4.9438
97.500000	99.663	-5.2419
98.800003	99.629	-5.5294
100.000000	99.597	-5.7823
101.500000	99.554	-6.0864
103.000000	99.510	-6.3756
104.400002	99.468	-6.6325
106.000000	99.421	-6.9105
107.500000	99.377	-7.1591
109.000000	99.335	-7.3932
110.599998	99.292	-7.6331
112.000000	99.257	-7.8336
113.800003	99.215	-8.0923
115.000000	99.188	-8.2681
117.199997	99.134	-8.5833
118.000000	99.114	-8.6930
120.599998	99.048	-9.0638
122.000000	99.010	-9.2883
124.099998	98.952	-9.5998
125.000000	98.930	-9.7207
126.500000	98.899	-9.9116
128.000000	98.870	-10.0923
131.500000	98.805	-10.4868
