* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -10.2 dBFS, measurement signal peak level -3.2 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 26 ¿ÀÈÄ 9:48:21
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 0.0638 ms (22 mm, 0.86 in) using estimated IR delay relative to Acoustic reference played from refR.wav with no timing offset Clock adjustment: -259.0 ppm
* Measurement: EQ Bass R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
86.199997	107.036	122.8205
87.500000	106.755	122.5330
88.500000	106.541	122.3510
90.000000	106.229	122.1454
91.199997	105.990	122.0275
92.500000	105.739	121.9605
93.800003	105.496	121.9799
95.000000	105.279	122.0760
96.199997	105.068	122.2316
97.500000	104.843	122.4527
98.800003	104.620	122.7218
100.000000	104.419	123.0057
101.500000	104.176	123.3884
103.000000	103.943	123.7880
104.400002	103.735	124.1967
106.000000	103.513	124.7019
107.500000	103.320	125.1964
109.000000	103.138	125.7115
110.599998	102.955	126.2758
112.000000	102.802	126.7840
113.800003	102.615	127.4637
115.000000	102.498	127.9206
117.199997	102.291	128.7474
118.000000	102.218	129.0490
120.599998	102.003	130.0266
122.000000	101.900	130.5071
124.099998	101.755	131.1799
125.000000	101.696	131.4655
126.500000	101.606	131.9486
128.000000	101.524	132.4247
131.500000	101.350	133.4567
132.000000	101.326	133.5980
134.000000	101.232	134.1557
136.000000	101.146	134.6963
138.000000	101.070	135.2155
140.000000	101.000	135.6953
143.000000	100.897	136.3665
145.000000	100.829	136.7967
147.500000	100.748	137.2885
150.000000	100.673	137.7308
152.500000	100.599	138.1409
155.000000	100.526	138.5320
157.500000	100.452	138.8779
160.000000	100.373	139.2085
162.500000	100.290	139.5323
165.000000	100.206	139.8417
167.500000	100.125	140.1340
170.000000	100.045	140.4044
172.500000	99.968	140.6662
175.000000	99.892	140.9233
177.500000	99.818	141.1846
180.000000	99.745	141.4380
182.500000	99.672	141.6665
185.000000	99.599	141.8671
187.500000	99.528	142.0427
190.000000	99.457	142.2013
192.500000	99.384	142.3585
195.000000	99.309	142.5176
197.500000	99.233	142.6783
200.000000	99.159	142.8422
203.000000	99.074	143.0532
206.000000	98.991	143.2984
209.000000	98.910	143.5865
212.000000	98.835	143.9005
214.000000	98.789	144.1125
218.000000	98.709	144.5068
220.000000	98.676	144.6785
224.000000	98.616	144.9570
227.000000	98.572	145.1063
230.000000	98.527	145.2127
233.000000	98.479	145.2918
236.000000	98.426	145.3543
240.000000	98.352	145.4285
243.000000	98.295	145.4748
247.000000	98.215	145.5224
250.000000	98.151	145.5656
254.000000	98.062	145.6441
258.000000	97.971	145.7293
262.000000	97.879	145.8080
265.000000	97.810	145.8655
269.000000	97.719	145.9411
272.000000	97.652	145.9949
276.000000	97.562	146.0701
280.000000	97.471	146.1547
285.000000	97.359	146.2562
290.000000	97.248	146.3567
295.000000	97.136	146.4750
300.000000	97.025	146.6079
304.000000	96.938	146.7121
307.000000	96.873	146.7922
311.000000	96.788	146.9017
315.000000	96.708	147.0115
320.000000	96.617	147.1467
325.000000	96.531	147.2753
330.000000	96.446	147.4041
335.000000	96.362	147.5412
340.000000	96.277	147.6781
345.000000	96.192	147.8145
350.000000	96.108	147.9579
355.000000	96.024	148.1117
360.000000	95.942	148.2736
365.000000	95.862	148.4443
370.000000	95.782	148.6217
375.000000	95.703	148.8031
382.000000	95.595	149.0659
387.000000	95.520	149.2542
395.000000	95.402	149.5693
400.000000	95.330	149.7731
406.000000	95.246	150.0238
412.000000	95.163	150.2819
418.000000	95.080	150.5521
425.000000	94.988	150.8652
431.000000	94.911	151.1523
437.000000	94.840	151.4626
444.000000	94.764	151.7881
450.000000	94.696	152.0326
455.000000	94.634	152.2543
462.000000	94.542	152.6587
468.000000	94.468	153.1202
475.000000	94.395	153.7965
482.000000	94.342	154.6108
487.000000	94.313	155.2801
494.000000	94.279	156.3502
500.000000	94.249	157.3585
508.000000	94.204	158.7350
515.000000	94.164	159.8958
522.000000	94.130	161.0329
530.000000	94.096	162.3513
538.000000	94.066	163.6712
545.000000	94.043	164.8259
552.000000	94.023	165.9834
560.000000	94.003	167.3033
570.000000	93.983	168.9430
580.000000	93.969	170.5730
590.000000	93.959	172.1977
600.000000	93.952	173.8179
608.000000	93.949	175.1040
615.000000	93.949	176.2228
622.000000	93.951	177.3397
630.000000	93.958	178.6157
640.000000	93.973	-179.7932
650.000000	93.993	-178.2100
660.000000	94.018	-176.6307
670.000000	94.045	-175.0575
680.000000	94.076	-173.4927
690.000000	94.108	-171.9387
700.000000	94.140	-170.3995
710.000000	94.174	-168.8705
720.000000	94.208	-167.3492
730.000000	94.242	-165.8351
740.000000	94.277	-164.3246
750.000000	94.312	-162.8147
762.000000	94.354	-161.0045
775.000000	94.401	-159.0397
788.000000	94.448	-157.0656
800.000000	94.488	-155.2399
812.000000	94.522	-153.4051
825.000000	94.556	-151.3987
838.000000	94.592	-149.3760
850.000000	94.630	-147.4921
862.000000	94.670	-145.5934
875.000000	94.715	-143.5294
885.000000	94.753	-141.9397
900.000000	94.815	-139.5498
912.000000	94.868	-137.6322
925.000000	94.931	-135.5535
938.000000	94.997	-133.4791
950.000000	95.063	-131.5674
962.000000	95.132	-129.6605
975.000000	95.211	-127.6037
988.000000	95.290	-125.5572
1000.000000	95.356	-123.6778
1015.000000	95.424	-121.3405
1030.000000	95.487	-119.0187
1044.000000	95.548	-116.8639
1060.000000	95.622	-114.4170
1075.000000	95.692	-112.1481
1090.000000	95.763	-109.9098
1106.000000	95.842	-107.5493
1120.000000	95.911	-105.5058
1138.000000	96.000	-102.9127
1150.000000	96.059	-101.2024
1172.000000	96.165	-98.0966
1180.000000	96.204	-96.9749
1206.000000	96.324	-93.3476
1220.000000	96.388	-91.4025
