* Measurement data measured by REW V5.30
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1
* Format: 256k Log Swept Sine, 1 sweep at -12.7 dBFS with no timing reference
* Dated: 2023. 12. 28 ¿ÀÀü 1:44:48
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Grey Deep Insertion
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
41.200001	103.322	-170.5056
41.799999	103.306	-171.0876
42.500000	103.288	-171.7543
43.099998	103.272	-172.3205
43.700001	103.255	-172.8779
44.400002	103.233	-173.5088
45.000000	103.213	-174.0326
45.500000	103.198	-174.4605
46.200001	103.175	-175.0508
46.799999	103.155	-175.5489
47.500000	103.130	-176.1153
48.200001	103.104	-176.6596
48.700001	103.086	-177.0360
49.400002	103.061	-177.5557
50.000000	103.038	-178.0005
50.799999	103.000	-178.5854
51.500000	102.963	-179.0793
52.200001	102.926	-179.5595
53.000000	102.885	179.8993
53.799999	102.842	179.3696
54.500000	102.804	178.9211
55.200001	102.767	178.4832
56.000000	102.725	177.9903
57.000000	102.672	177.3869
58.000000	102.617	176.8005
59.000000	102.562	176.2379
60.000000	102.508	175.6967
60.799999	102.464	175.2700
61.500000	102.424	174.9058
62.200001	102.384	174.5547
63.000000	102.342	174.1646
64.000000	102.294	173.6872
65.000000	102.248	173.2317
66.000000	102.205	172.7892
67.000000	102.164	172.3395
68.000000	102.120	171.8942
69.000000	102.076	171.4661
70.000000	102.032	171.0527
71.000000	101.988	170.6530
72.000000	101.943	170.2691
73.000000	101.899	169.8967
74.000000	101.855	169.5305
75.000000	101.809	169.1780
76.199997	101.756	168.7736
77.500000	101.700	168.3367
78.800003	101.640	167.9120
80.000000	101.584	167.5527
81.199997	101.527	167.1980
82.500000	101.463	166.8208
83.800003	101.399	166.4639
85.000000	101.340	166.1395
86.199997	101.281	165.8235
87.500000	101.218	165.4960
88.500000	101.171	165.2563
90.000000	101.101	164.9057
91.199997	101.045	164.6332
92.500000	100.985	164.3482
93.800003	100.925	164.0668
95.000000	100.869	163.8160
96.199997	100.812	163.5796
97.500000	100.750	163.3448
98.800003	100.692	163.1239
100.000000	100.638	162.9121
101.500000	100.568	162.6548
103.000000	100.498	162.4191
104.400002	100.434	162.2124
106.000000	100.361	161.9804
107.500000	100.294	161.7667
109.000000	100.226	161.5553
110.599998	100.153	161.3530
112.000000	100.091	161.1864
113.800003	100.014	160.9790
115.000000	99.963	160.8466
117.199997	99.870	160.6208
118.000000	99.836	160.5389
120.599998	99.723	160.2919
122.000000	99.663	160.1717
124.099998	99.578	160.0002
125.000000	99.544	159.9284
126.500000	99.492	159.8179
128.000000	99.444	159.7228
131.500000	99.339	159.5190
132.000000	99.323	159.4914
134.000000	99.262	159.3871
136.000000	99.201	159.2970
138.000000	99.142	159.2165
140.000000	99.085	159.1381
143.000000	98.998	159.0316
145.000000	98.939	158.9710
147.500000	98.868	158.9268
150.000000	98.801	158.8897
152.500000	98.735	158.8622
155.000000	98.671	158.8373
157.500000	98.608	158.8180
160.000000	98.542	158.8298
162.500000	98.469	158.8556
165.000000	98.394	158.8854
167.500000	98.321	158.9342
170.000000	98.254	159.0192
172.500000	98.196	159.1486
175.000000	98.155	159.3355
177.500000	98.167	159.5260
180.000000	98.243	159.0568
182.500000	98.175	157.3358
185.000000	97.877	156.7936
187.500000	97.674	157.5656
190.000000	97.583	158.1436
192.500000	97.521	158.4550
195.000000	97.462	158.6525
197.500000	97.404	158.8259
200.000000	97.347	158.9860
203.000000	97.280	159.1471
206.000000	97.216	159.2863
209.000000	97.153	159.4364
212.000000	97.092	159.5982
214.000000	97.051	159.7032
218.000000	96.972	159.9078
220.000000	96.934	160.0083
224.000000	96.860	160.2163
227.000000	96.804	160.3776
230.000000	96.747	160.5416
233.000000	96.692	160.7086
236.000000	96.640	160.8740
240.000000	96.571	161.0790
243.000000	96.520	161.2435
247.000000	96.452	161.4721
250.000000	96.400	161.6495
254.000000	96.329	161.8889
258.000000	96.257	162.1326
262.000000	96.187	162.3779
265.000000	96.136	162.5591
269.000000	96.068	162.8045
272.000000	96.018	162.9930
276.000000	95.952	163.2408
280.000000	95.889	163.4970
285.000000	95.814	163.8241
290.000000	95.739	164.1456
295.000000	95.666	164.4677
300.000000	95.595	164.7907
304.000000	95.540	165.0504
307.000000	95.499	165.2451
311.000000	95.447	165.5082
315.000000	95.400	165.7772
320.000000	95.348	166.1149
325.000000	95.302	166.4436
330.000000	95.258	166.7725
335.000000	95.216	167.1099
340.000000	95.176	167.4473
345.000000	95.135	167.7886
350.000000	95.097	168.1287
355.000000	95.061	168.4685
360.000000	95.026	168.7972
365.000000	94.990	169.1248
370.000000	94.955	169.4612
375.000000	94.922	169.7957
382.000000	94.878	170.2644
387.000000	94.848	170.5987
395.000000	94.801	171.1300
400.000000	94.774	171.4632
406.000000	94.744	171.8632
412.000000	94.713	172.2733
418.000000	94.681	172.6728
425.000000	94.646	173.1309
431.000000	94.618	173.5304
437.000000	94.592	173.9211
444.000000	94.562	174.3706
450.000000	94.538	174.7651
455.000000	94.518	175.0910
462.000000	94.491	175.5478
468.000000	94.470	175.9355
475.000000	94.446	176.3829
482.000000	94.423	176.8318
487.000000	94.408	177.1523
494.000000	94.388	177.5930
500.000000	94.374	177.9693
508.000000	94.356	178.4792
515.000000	94.343	178.9142
522.000000	94.331	179.3486
530.000000	94.317	179.8483
538.000000	94.305	-179.6569
545.000000	94.296	-179.2277
552.000000	94.287	-178.7984
560.000000	94.278	-178.3073
570.000000	94.268	-177.6982
580.000000	94.259	-177.0896
590.000000	94.252	-176.4764
600.000000	94.247	-175.8777
608.000000	94.245	-175.4114
615.000000	94.243	-175.0064
622.000000	94.241	-174.6041
630.000000	94.241	-174.1486
640.000000	94.246	-173.5907
650.000000	94.253	-173.0471
660.000000	94.258	-172.5068
670.000000	94.261	-171.9679
680.000000	94.261	-171.4320
690.000000	94.256	-170.8891
700.000000	94.245	-170.3286
710.000000	94.230	-169.7287
720.000000	94.211	-169.0742
730.000000	94.191	-168.3535
740.000000	94.170	-167.5569
750.000000	94.153	-166.6823
762.000000	94.145	-165.5353
775.000000	94.153	-164.1889
788.000000	94.187	-162.7871
800.000000	94.237	-161.4902
812.000000	94.301	-160.2356
825.000000	94.385	-158.9631
838.000000	94.481	-157.7985
850.000000	94.577	-156.8175
862.000000	94.675	-155.9182
875.000000	94.780	-155.0204
885.000000	94.859	-154.3685
900.000000	94.976	-153.4273
912.000000	95.069	-152.6995
925.000000	95.169	-151.9308
938.000000	95.270	-151.1776
950.000000	95.365	-150.4959
962.000000	95.461	-149.8291
975.000000	95.568	-149.1207
988.000000	95.674	-148.4304
1000.000000	95.765	-147.8138
1015.000000	95.863	-147.0713
1030.000000	95.955	-146.3666
1044.000000	96.042	-145.7408
1060.000000	96.144	-145.0624
1075.000000	96.242	-144.4732
1090.000000	96.342	-143.9261
1106.000000	96.451	-143.3836
1120.000000	96.546	-142.9428
1138.000000	96.668	-142.4214
1150.000000	96.749	-142.1010
1172.000000	96.897	-141.5678
1180.000000	96.950	-141.3896
1206.000000	97.121	-140.8571
1220.000000	97.212	-140.5971
1241.000000	97.353	-140.2361
1250.000000	97.418	-140.0920
1265.000000	97.534	-139.8628
1280.000000	97.656	-139.6444
1315.000000	97.944	-139.1786
1320.000000	97.984	-139.1160
1340.000000	98.147	-138.8726
1360.000000	98.309	-138.6431
1380.000000	98.473	-138.4237
1400.000000	98.636	-138.2128
1430.000000	98.883	-137.9207
1450.000000	99.050	-137.7424
1475.000000	99.261	-137.5362
1500.000000	99.476	-137.3566
1525.000000	99.696	-137.2058
1550.000000	99.920	-137.0893
1575.000000	100.150	-137.0140
1600.000000	100.387	-136.9821
1625.000000	100.634	-136.9986
1650.000000	100.889	-137.0738
1675.000000	101.148	-137.2148
1700.000000	101.411	-137.4265
1725.000000	101.678	-137.7161
1750.000000	101.949	-138.0913
1775.000000	102.221	-138.5578
1800.000000	102.495	-139.1197
1825.000000	102.769	-139.7862
1850.000000	103.041	-140.5626
1875.000000	103.311	-141.4494
1900.000000	103.576	-142.4495
1925.000000	103.835	-143.5669
1950.000000	104.085	-144.8032
1975.000000	104.326	-146.1559
2000.000000	104.556	-147.6226
2030.000000	104.814	-149.5264
2060.000000	105.047	-151.5732
2090.000000	105.253	-153.7413
2120.000000	105.428	-156.0033
2140.000000	105.527	-157.5508
2180.000000	105.678	-160.6974
2200.000000	105.732	-162.2758
2240.000000	105.794	-165.3988
2270.000000	105.805	-167.6778
2300.000000	105.787	-169.8727
2330.000000	105.743	-171.9639
2360.000000	105.676	-173.9356
2400.000000	105.558	-176.3468
2430.000000	105.454	-177.9808
2470.000000	105.302	-179.9486
2500.000000	105.179	178.7280
2540.000000	105.009	177.1615
2580.000000	104.835	175.8122
2620.000000	104.662	174.6644
2650.000000	104.535	173.9232
2690.000000	104.371	173.0788
2720.000000	104.253	172.5433
2760.000000	104.104	171.9429
2800.000000	103.966	171.4559
2850.000000	103.810	170.9830
2900.000000	103.673	170.6289
2950.000000	103.554	170.3649
3000.000000	103.456	170.1691
3040.000000	103.391	170.0463
3070.000000	103.351	169.9650
3110.000000	103.309	169.8621
3150.000000	103.282	169.7604
3200.000000	103.272	169.6204
3250.000000	103.285	169.4497
3300.000000	103.313	169.2306
3350.000000	103.355	168.9509
3400.000000	103.409	168.5946
3450.000000	103.473	168.1467
3500.000000	103.544	167.5945
3550.000000	103.620	166.9263
3600.000000	103.696	166.1310
3650.000000	103.769	165.2024
3700.000000	103.836	164.1398
3750.000000	103.892	162.9436
3820.000000	103.943	161.0566
3870.000000	103.954	159.5788
3950.000000	103.916	157.0553
4000.000000	103.847	155.4321
4060.000000	103.708	153.5054
4120.000000	103.519	151.6686
4180.000000	103.292	149.9966
4250.000000	102.993	148.3338
4310.000000	102.723	147.1995
4370.000000	102.456	146.3403
4440.000000	102.168	145.6298
4500.000000	101.955	145.1667
4550.000000	101.806	144.7804
4620.000000	101.636	144.0582
4680.000000	101.506	143.1304
4750.000000	101.336	141.6050
4820.000000	101.104	139.6809
4870.000000	100.882	138.1880
4940.000000	100.486	136.1588
5000.000000	100.077	134.6649
5080.000000	99.466	133.2350
5150.000000	98.899	132.5858
5220.000000	98.326	132.4799
5300.000000	97.688	132.9422
5380.000000	97.080	133.9177
5450.000000	96.578	135.1096
5520.000000	96.106	136.5567
5600.000000	95.604	138.4609
5700.000000	95.030	141.1309
5800.000000	94.513	144.0544
5900.000000	94.053	147.1821
6000.000000	93.647	150.4639
6080.000000	93.362	153.1756
6150.000000	93.140	155.5991
6220.000000	92.940	158.0629
6300.000000	92.734	160.9173
6400.000000	92.503	164.5325
6500.000000	92.305	168.1817
6600.000000	92.146	171.8576
6700.000000	92.027	175.5508
6800.000000	91.948	179.2545
6900.000000	91.913	-177.0363
7000.000000	91.923	-173.3230
7100.000000	91.983	-169.6233
7200.000000	92.093	-165.9751
7300.000000	92.251	-162.4181
7400.000000	92.451	-158.9629
7500.000000	92.694	-155.5957
7620.000000	93.050	-151.6795
7750.000000	93.527	-147.6321
7880.000000	94.113	-143.8612
8000.000000	94.768	-140.7187
8120.000000	95.548	-138.0197
8250.000000	96.547	-135.8030
8380.000000	97.730	-134.6747
8500.000000	98.999	-135.1157
8620.000000	100.423	-137.7283
8750.000000	102.027	-144.0849
8850.000000	103.133	-152.0298
9000.000000	104.125	-168.4216
9120.000000	104.058	176.8066
9250.000000	103.128	162.4549
9380.000000	101.635	151.8998
9500.000000	100.091	145.7128
9620.000000	98.594	142.1844
9750.000000	97.123	140.3641
9880.000000	95.826	139.7927
10000.000000	94.763	139.8883
10150.000000	93.573	140.4323
