* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -15.8 dBFS, measurement signal peak level -11.3 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:05:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0191 ms (-6.5 mm, -0.26 in) using estimated IR delay relative to Acoustic reference played from 1: EPOS GSX 300 1 with no timing offset
* Measurement: L Default White Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
18.000000	98.699	51.4278
18.250000	98.751	50.7770
18.500000	98.800	50.1469
18.750000	98.847	49.5382
19.000000	98.894	48.9484
19.250000	98.942	48.3710
19.500000	98.989	47.7996
19.750000	99.035	47.2297
20.000000	99.080	46.6604
20.299999	99.131	45.9830
20.600000	99.177	45.3218
20.900000	99.221	44.6858
21.200001	99.264	44.0768
21.400000	99.294	43.6820
21.799999	99.355	42.9001
22.000000	99.386	42.5043
22.400000	99.447	41.6907
22.700001	99.488	41.0663
23.000000	99.524	40.4446
23.299999	99.554	39.8424
23.600000	99.580	39.2720
24.000000	99.614	38.5643
24.299999	99.642	38.0631
24.700001	99.681	37.4111
25.000000	99.712	36.9219
25.400000	99.753	36.2637
25.799999	99.791	35.6044
26.200001	99.826	34.9524
26.500000	99.851	34.4708
26.900000	99.882	33.8395
27.200001	99.903	33.3754
27.600000	99.930	32.7732
28.000000	99.955	32.1933
28.500000	99.986	31.4955
29.000000	100.018	30.8102
29.500000	100.048	30.1254
30.000000	100.074	29.4503
30.400000	100.092	28.9286
30.700001	100.106	28.5498
31.100000	100.125	28.0542
31.500000	100.145	27.5571
32.000000	100.171	26.9187
32.500000	100.192	26.2636
33.000000	100.205	25.6161
33.500000	100.211	25.0095
34.000000	100.215	24.4655
34.500000	100.223	23.9766
35.000000	100.238	23.5057
35.500000	100.258	23.0126
36.000000	100.276	22.4890
36.500000	100.289	21.9644
37.000000	100.298	21.4689
37.500000	100.308	20.9984
38.200001	100.326	20.3271
38.700001	100.333	19.8333
39.500000	100.333	19.1074
40.000000	100.334	18.7145
40.599998	100.343	18.2546
41.200001	100.353	17.7635
41.799999	100.356	17.2598
42.500000	100.351	16.7123
43.099998	100.345	16.2943
43.700001	100.338	15.9313
44.400002	100.337	15.5825
45.000000	100.347	15.3088
45.500000	100.364	15.0618
46.200001	100.392	14.6752
46.799999	100.420	14.3099
47.500000	100.456	13.8002
48.200001	100.481	13.1999
48.700001	100.486	12.7885
49.400002	100.493	12.2883
50.000000	100.507	11.8348
50.799999	100.504	11.0783
51.500000	100.462	10.4794
52.200001	100.415	10.1311
53.000000	100.396	9.8334
53.799999	100.390	9.4117
54.500000	100.378	9.0238
55.200001	100.373	8.6469
56.000000	100.371	8.1180
57.000000	100.346	7.4072
58.000000	100.318	6.8286
59.000000	100.296	6.2209
60.000000	100.258	5.6575
60.799999	100.231	5.3156
61.500000	100.215	5.0223
62.200001	100.202	4.7023
63.000000	100.185	4.3325
64.000000	100.168	3.8742
65.000000	100.150	3.3949
66.000000	100.125	2.9497
67.000000	100.101	2.5481
68.000000	100.078	2.1605
69.000000	100.056	1.8000
70.000000	100.035	1.4415
71.000000	100.010	1.0885
72.000000	99.981	0.7745
73.000000	99.954	0.5011
74.000000	99.931	0.2460
75.000000	99.912	0.0054
76.199997	99.900	-0.2625
77.500000	99.903	-0.6118
78.800003	99.908	-1.0947
80.000000	99.898	-1.6042
81.199997	99.873	-2.0834
82.500000	99.837	-2.5483
83.800003	99.800	-2.9667
85.000000	99.765	-3.3298
86.199997	99.730	-3.6730
87.500000	99.693	-4.0255
88.500000	99.663	-4.2868
90.000000	99.623	-4.6425
91.199997	99.592	-4.9589
92.500000	99.552	-5.2858
