* Measurement data measured by REW V5.20.13
* Source: 마이크(EPOS GSX 30, MICROPHONE (마스), L, volume: 0.800. Timing signal peak level -12.4 dBFS, measurement signal peak level -12.4 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 2023. 9. 20 오전 12:27:38
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0208 ms (-7.1 mm, -0.28 in) using estimated IR delay relative to Acoustic reference played from SPEAKER L with no timing offset
* Measurement: Preinstalled L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
17.000000	102.857	-113.1295
17.250000	102.923	-114.2048
17.500000	102.986	-115.2577
17.750000	103.048	-116.2903
18.000000	103.106	-117.3034
18.250000	103.163	-118.2977
18.500000	103.217	-119.2737
18.750000	103.270	-120.2325
19.000000	103.320	-121.1747
19.250000	103.369	-122.1024
19.500000	103.415	-123.0165
19.750000	103.460	-123.9179
20.000000	103.503	-124.8069
20.299999	103.551	-125.8560
20.600000	103.596	-126.8845
20.900000	103.639	-127.8907
21.200001	103.679	-128.8738
21.400000	103.704	-129.5168
21.799999	103.752	-130.7749
22.000000	103.776	-131.3911
22.400000	103.820	-132.6004
22.700001	103.851	-133.4887
23.000000	103.881	-134.3623
23.299999	103.910	-135.2223
23.600000	103.937	-136.0695
24.000000	103.970	-137.1800
24.299999	103.993	-137.9982
24.700001	104.021	-139.0679
25.000000	104.040	-139.8525
25.400000	104.063	-140.8739
25.799999	104.084	-141.8677
26.200001	104.104	-142.8370
26.500000	104.117	-143.5504
26.900000	104.135	-144.4861
27.200001	104.147	-145.1772
27.600000	104.161	-146.0846
28.000000	104.173	-146.9750
28.500000	104.185	-148.0620
29.000000	104.194	-149.1177
29.500000	104.201	-150.1410
30.000000	104.206	-151.1346
30.400000	104.209	-151.9118
30.700001	104.211	-152.4861
31.100000	104.212	-153.2412
31.500000	104.213	-153.9832
32.000000	104.213	-154.8893
32.500000	104.212	-155.7716
33.000000	104.211	-156.6355
33.500000	104.209	-157.4860
34.000000	104.205	-158.3226
34.500000	104.199	-159.1384
35.000000	104.191	-159.9288
35.500000	104.184	-160.6970
36.000000	104.176	-161.4511
36.500000	104.167	-162.1957
37.000000	104.155	-162.9270
37.500000	104.142	-163.6375
38.200001	104.121	-164.5918
38.700001	104.107	-165.2528
39.500000	104.084	-166.2986
40.000000	104.068	-166.9454
40.599998	104.047	-167.7041
41.200001	104.026	-168.4368
41.799999	104.005	-169.1496
42.500000	103.981	-169.9660
43.099998	103.960	-170.6509
43.700001	103.938	-171.3174
44.400002	103.913	-172.0742
45.000000	103.892	-172.7113
45.500000	103.874	-173.2371
46.200001	103.847	-173.9668
46.799999	103.822	-174.5800
47.500000	103.790	-175.2687
48.200001	103.758	-175.9352
48.700001	103.735	-176.4108
49.400002	103.699	-177.0800
50.000000	103.663	-177.6423
50.799999	103.608	-178.3561
51.500000	103.556	-178.9414
52.200001	103.506	-179.4885
53.000000	103.453	179.9194
53.799999	103.405	179.3416
54.500000	103.364	178.8426
55.200001	103.321	178.3583
56.000000	103.269	177.8607
57.000000	103.217	177.3210
58.000000	103.177	176.7047
59.000000	103.124	176.0317
60.000000	103.070	175.3933
60.799999	103.027	174.8477
61.500000	102.985	174.3594
62.200001	102.940	173.8884
63.000000	102.891	173.3677
64.000000	102.832	172.7596
65.000000	102.782	172.1928
66.000000	102.736	171.6125
67.000000	102.685	171.0488
68.000000	102.634	170.5041
69.000000	102.579	169.9679
70.000000	102.520	169.4835
71.000000	102.465	169.0276
72.000000	102.410	168.5736
73.000000	102.356	168.1445
74.000000	102.307	167.7185
75.000000	102.258	167.2571
76.199997	102.189	166.7069
77.500000	102.111	166.2089
78.800003	102.045	165.7449
80.000000	101.985	165.2857
81.199997	101.919	164.8358
82.500000	101.845	164.3793
83.800003	101.771	163.9390
85.000000	101.701	163.5543
86.199997	101.630	163.1924
87.500000	101.555	162.8306
88.500000	101.500	162.5667
90.000000	101.421	162.1565
91.199997	101.358	161.8309
92.500000	101.289	161.4908
93.800003	101.221	161.1668
95.000000	101.159	160.8814
96.199997	101.097	160.5956
97.500000	101.029	160.2883
98.800003	100.959	160.0067
100.000000	100.897	159.7584
101.500000	100.819	159.4428
103.000000	100.740	159.1285
104.400002	100.667	158.8462
106.000000	100.583	158.5394
107.500000	100.502	158.2823
109.000000	100.422	158.0546
110.599998	100.339	157.8117
112.000000	100.265	157.5978
113.800003	100.170	157.3458
115.000000	100.110	157.1959
117.199997	100.005	156.9358
118.000000	99.966	156.8503
120.599998	99.840	156.6208
122.000000	99.776	156.5036
124.099998	99.686	156.3023
125.000000	99.651	156.2059
126.500000	99.594	156.0456
128.000000	99.539	155.9030
131.500000	99.413	155.5975
132.000000	99.394	155.5556
134.000000	99.321	155.3939
136.000000	99.249	155.2413
138.000000	99.176	155.1255
140.000000	99.106	155.0538
143.000000	99.005	154.9980
145.000000	98.941	154.9874
147.500000	98.870	154.9541
150.000000	98.803	154.8577
152.500000	98.735	154.7390
155.000000	98.666	154.6272
157.500000	98.590	154.5261
160.000000	98.507	154.4667
162.500000	98.420	154.4385
165.000000	98.334	154.4271
167.500000	98.249	154.4135
170.000000	98.167	154.3963
172.500000	98.087	154.3718
175.000000	98.006	154.3471
177.500000	97.926	154.3329
180.000000	97.848	154.3154
182.500000	97.769	154.3091
185.000000	97.689	154.3218
187.500000	97.606	154.3469
190.000000	97.525	154.3871
192.500000	97.448	154.4413
195.000000	97.371	154.5063
197.500000	97.295	154.5878
200.000000	97.222	154.6904
203.000000	97.141	154.8337
206.000000	97.064	154.9855
209.000000	96.990	155.1390
212.000000	96.921	155.2946
214.000000	96.879	155.4006
218.000000	96.804	155.5987
220.000000	96.768	155.6866
224.000000	96.698	155.8432
227.000000	96.641	155.9396
230.000000	96.586	156.0209
233.000000	96.531	156.0949
236.000000	96.476	156.1793
240.000000	96.398	156.3031
243.000000	96.341	156.3965
247.000000	96.263	156.5356
250.000000	96.203	156.6486
254.000000	96.119	156.8081
258.000000	96.033	156.9799
262.000000	95.945	157.1637
265.000000	95.882	157.3122
269.000000	95.801	157.5159
272.000000	95.741	157.6741
276.000000	95.662	157.8993
280.000000	95.586	158.1313
285.000000	95.492	158.4275
290.000000	95.400	158.7501
295.000000	95.312	159.0888
300.000000	95.228	159.4284
304.000000	95.164	159.7024
307.000000	95.117	159.9108
311.000000	95.059	160.1893
315.000000	95.005	160.4644
320.000000	94.950	160.8143
325.000000	94.900	161.1528
330.000000	94.851	161.4805
335.000000	94.803	161.7955
340.000000	94.754	162.1034
345.000000	94.706	162.4088
350.000000	94.660	162.7158
355.000000	94.613	163.0388
360.000000	94.567	163.3810
365.000000	94.523	163.7357
370.000000	94.483	164.1031
375.000000	94.445	164.4779
382.000000	94.396	164.9907
387.000000	94.365	165.3295
395.000000	94.321	165.8464
400.000000	94.295	166.1619
406.000000	94.260	166.5169
412.000000	94.225	166.8730
418.000000	94.193	167.2446
425.000000	94.157	167.6621
431.000000	94.125	168.0170
437.000000	94.093	168.3730
444.000000	94.056	168.7930
450.000000	94.023	169.1596
455.000000	93.996	169.4685
462.000000	93.960	169.9014
468.000000	93.931	170.2685
475.000000	93.901	170.7026
482.000000	93.871	171.1464
487.000000	93.850	171.4636
494.000000	93.823	171.8945
500.000000	93.803	172.2652
508.000000	93.780	172.7802
515.000000	93.762	173.2348
522.000000	93.745	173.6765
530.000000	93.728	174.1766
538.000000	93.712	174.6848
545.000000	93.699	175.1333
552.000000	93.687	175.5821
560.000000	93.675	176.0937
570.000000	93.663	176.7305
580.000000	93.652	177.3653
590.000000	93.645	178.0044
600.000000	93.639	178.6396
608.000000	93.636	179.1472
615.000000	93.635	179.5900
622.000000	93.636	-179.9674
630.000000	93.641	-179.4576
640.000000	93.654	-178.8185
650.000000	93.671	-178.1892
660.000000	93.690	-177.5628
670.000000	93.711	-176.9321
680.000000	93.734	-176.2944
690.000000	93.759	-175.6518
700.000000	93.785	-175.0188
710.000000	93.815	-174.3935
720.000000	93.848	-173.7650
730.000000	93.882	-173.1338
740.000000	93.918	-172.5032
750.000000	93.956	-171.8764
762.000000	94.005	-171.1242
775.000000	94.062	-170.3203
788.000000	94.121	-169.5176
800.000000	94.176	-168.7744
812.000000	94.230	-168.0370
825.000000	94.288	-167.2514
838.000000	94.351	-166.4814
850.000000	94.414	-165.7794
862.000000	94.479	-165.0893
875.000000	94.554	-164.3603
885.000000	94.614	-163.8136
900.000000	94.707	-163.0156
912.000000	94.785	-162.3915
925.000000	94.871	-161.7265
938.000000	94.961	-161.0704
950.000000	95.048	-160.4764
962.000000	95.138	-159.8901
975.000000	95.241	-159.2670
988.000000	95.346	-158.6685
1000.000000	95.439	-158.1430
1015.000000	95.542	-157.5263
1030.000000	95.640	-156.9610
1044.000000	95.735	-156.4838
1060.000000	95.849	-155.9963
1075.000000	95.958	-155.6015
1090.000000	96.069	-155.2691
1106.000000	96.188	-154.9766
1120.000000	96.292	-154.7695
1138.000000	96.423	-154.5648
1150.000000	96.510	-154.4625
1172.000000	96.667	-154.3398
1180.000000	96.723	-154.3149
1206.000000	96.904	-154.3027
1220.000000	97.000	-154.3381
1241.000000	97.146	-154.4359
1250.000000	97.212	-154.4933
1265.000000	97.330	-154.6105
1280.000000	97.454	-154.7550
1315.000000	97.740	-155.1863
1320.000000	97.780	-155.2579
1340.000000	97.938	-155.5692
1360.000000	98.091	-155.9157
1380.000000	98.241	-156.2941
1400.000000	98.387	-156.7068
1430.000000	98.599	-157.3894
1450.000000	98.736	-157.8834
1475.000000	98.901	-158.5446
1500.000000	99.060	-159.2540
1525.000000	99.211	-160.0071
1550.000000	99.356	-160.8016
1575.000000	99.493	-161.6376
1600.000000	99.624	-162.5122
1625.000000	99.751	-163.4221
1650.000000	99.871	-164.3642
1675.000000	99.982	-165.3361
1700.000000	100.083	-166.3286
1725.000000	100.174	-167.3397
1750.000000	100.255	-168.3655
1775.000000	100.325	-169.4017
1800.000000	100.385	-170.4392
1825.000000	100.434	-171.4709
1850.000000	100.473	-172.4963
1875.000000	100.501	-173.5112
1900.000000	100.520	-174.5090
1925.000000	100.529	-175.4829
1950.000000	100.530	-176.4287
1975.000000	100.523	-177.3440
2000.000000	100.508	-178.2240
2030.000000	100.482	-179.2270
2060.000000	100.448	179.8302
2090.000000	100.405	178.9475
2120.000000	100.356	178.1306
2140.000000	100.320	177.6243
2180.000000	100.242	176.7032
2200.000000	100.200	176.2887
2240.000000	100.114	175.5536
2270.000000	100.047	175.0841
2300.000000	99.981	174.6812
2330.000000	99.915	174.3448
2360.000000	99.851	174.0731
2400.000000	99.772	173.7981
2430.000000	99.717	173.6477
2470.000000	99.651	173.5069
2500.000000	99.605	173.4408
2540.000000	99.547	173.4077
2580.000000	99.496	173.4353
2620.000000	99.450	173.5258
2650.000000	99.421	173.6317
2690.000000	99.390	173.8185
2720.000000	99.372	173.9912
2760.000000	99.356	174.2598
2800.000000	99.350	174.5584
2850.000000	99.358	174.9611
2900.000000	99.382	175.3928
2950.000000	99.422	175.8351
3000.000000	99.479	176.2772
3040.000000	99.538	176.6237
3070.000000	99.590	176.8746
3110.000000	99.670	177.1910
3150.000000	99.766	177.4792
3200.000000	99.912	177.7888
3250.000000	100.080	178.0251
3300.000000	100.267	178.1729
3350.000000	100.472	178.2133
3400.000000	100.692	178.1222
3450.000000	100.928	177.8797
3500.000000	101.175	177.4606
3550.000000	101.432	176.8391
3600.000000	101.693	175.9903
3650.000000	101.955	174.8879
3700.000000	102.210	173.5100
3750.000000	102.451	171.8383
3820.000000	102.747	168.9894
3870.000000	102.915	166.6021
3950.000000	103.076	162.2657
4000.000000	103.086	159.3257
4060.000000	102.989	155.7065
4120.000000	102.776	152.1591
4180.000000	102.457	148.8714
4250.000000	101.968	145.5911
4310.000000	101.468	143.4144
4370.000000	100.916	141.9321
4440.000000	100.237	141.1722
4500.000000	99.652	141.3976
4550.000000	99.186	142.2125
4620.000000	98.610	144.2648
4680.000000	98.231	146.7301
4750.000000	97.978	150.0459
4820.000000	97.955	153.2024
4870.000000	98.060	154.9498
4940.000000	98.298	156.2644
5000.000000	98.501	156.2561
5080.000000	98.653	155.0012
5150.000000	98.620	153.3994
5220.000000	98.443	151.9471
5300.000000	98.124	150.9216
5380.000000	97.761	150.6345
5450.000000	97.445	150.7806
5520.000000	97.121	151.1786
5600.000000	96.735	152.0461
5700.000000	96.260	153.8964
5800.000000	95.844	156.5037
5900.000000	95.516	159.6531
6000.000000	95.288	163.1428
6080.000000	95.178	166.0624
6150.000000	95.132	168.6550
6220.000000	95.129	171.2483
6300.000000	95.170	174.1736
6400.000000	95.281	177.7101
6500.000000	95.452	-178.9513
6600.000000	95.678	-175.8458
6700.000000	95.951	-172.9672
6800.000000	96.271	-170.2873
6900.000000	96.644	-167.7818
7000.000000	97.080	-165.4648
7100.000000	97.592	-163.3913
7200.000000	98.189	-161.6617
7300.000000	98.877	-160.4255
7400.000000	99.658	-159.8851
7500.000000	100.526	-160.3092
7620.000000	101.648	-162.5834
7750.000000	102.846	-167.9829
7880.000000	103.793	-176.9970
8000.000000	104.198	172.0037
8120.000000	104.006	160.2733
8250.000000	103.166	149.3268
8380.000000	101.896	141.7938
8500.000000	100.576	137.9053
8620.000000	99.275	136.3577
8750.000000	97.981	136.5695
8850.000000	97.091	137.6628
9000.000000	95.929	140.3285
9120.000000	95.135	143.0845
9250.000000	94.396	146.5145
9380.000000	93.770	150.2813
9500.000000	93.290	153.9699
9620.000000	92.904	157.7813
9750.000000	92.594	161.9543
9880.000000	92.395	166.0580
10000.000000	92.302	169.6769
10150.000000	92.293	173.8698
10300.000000	92.386	177.6115
10440.000000	92.558	-179.4406
10600.000000	92.836	-176.9353
10750.000000	93.139	-175.6144
10900.000000	93.430	-175.4024
11060.000000	93.649	-176.3597
11200.000000	93.703	-177.9644
11380.000000	93.533	179.5788
11500.000000	93.270	178.1581
11720.000000	92.567	176.9566
11800.000000	92.279	177.0803
12060.000000	91.377	179.2576
12200.000000	90.957	-178.7375
12410.000000	90.456	-174.9871
12500.000000	90.302	-173.1966
12650.000000	90.142	-170.1280
12800.000000	90.112	-167.1645
13150.000000	90.522	-162.2152
13200.000000	90.626	-161.9057
13400.000000	91.087	-162.1667
13600.000000	91.487	-165.2714
13800.000000	91.582	-171.1356
14000.000000	91.164	-178.3332
14300.000000	89.530	173.3583
14500.000000	88.032	171.5312
14750.000000	86.111	173.1879
15000.000000	84.365	177.7938
15250.000000	82.844	-175.5741
15500.000000	81.606	-167.3937
15750.000000	80.719	-158.2462
16000.000000	80.252	-148.7854
16250.000000	80.268	-139.6109
16500.000000	80.725	-131.3021
16750.000000	81.571	-124.6222
17000.000000	82.736	-120.7658
17250.000000	84.004	-121.3464
17500.000000	84.949	-127.3450
17750.000000	85.140	-137.0661
18000.000000	84.458	-146.1482
18250.000000	83.185	-151.1042
18500.000000	81.824	-151.7623
18750.000000	80.802	-150.7409
19000.000000	80.063	-151.4439
19250.000000	79.046	-153.3785
19500.000000	77.635	-153.0852
19750.000000	76.257	-150.5310
