* Measurement data measured by REW V5.30
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1
* Format: 256k Log Swept Sine, 1 sweep at -12.7 dBFS with no timing reference
* Dated: 2023. 12. 28 ¿ÀÀü 1:24:51
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Grey
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
18.250000	101.830	-128.3952
18.500000	101.872	-129.2173
18.750000	101.911	-130.0228
19.000000	101.948	-130.8088
19.250000	101.983	-131.5743
19.500000	102.017	-132.3203
19.750000	102.051	-133.0500
20.000000	102.085	-133.7675
20.299999	102.124	-134.6180
20.600000	102.163	-135.4602
20.900000	102.199	-136.2934
21.200001	102.231	-137.1125
21.400000	102.251	-137.6477
21.799999	102.288	-138.6868
22.000000	102.306	-139.1910
22.400000	102.342	-140.1759
22.700001	102.368	-140.9023
23.000000	102.393	-141.6237
23.299999	102.417	-142.3400
23.600000	102.437	-143.0465
24.000000	102.460	-143.9613
24.299999	102.476	-144.6218
24.700001	102.496	-145.4721
25.000000	102.513	-146.0963
25.400000	102.534	-146.9249
25.799999	102.553	-147.7542
26.200001	102.568	-148.5733
26.500000	102.576	-149.1696
26.900000	102.585	-149.9319
27.200001	102.592	-150.4819
27.600000	102.604	-151.2014
28.000000	102.617	-151.9226
28.500000	102.630	-152.8330
29.000000	102.636	-153.7281
29.500000	102.638	-154.5759
30.000000	102.640	-155.3766
30.400000	102.644	-156.0022
30.700001	102.648	-156.4716
31.100000	102.652	-157.0991
31.500000	102.653	-157.7213
32.000000	102.653	-158.4780
32.500000	102.652	-159.2093
33.000000	102.650	-159.9249
33.500000	102.647	-160.6275
34.000000	102.641	-161.3070
34.500000	102.634	-161.9560
35.000000	102.629	-162.5840
35.500000	102.626	-163.2082
36.000000	102.622	-163.8363
36.500000	102.615	-164.4618
37.000000	102.606	-165.0760
37.500000	102.595	-165.6746
38.200001	102.577	-166.4809
38.700001	102.564	-167.0305
39.500000	102.545	-167.8833
40.000000	102.535	-168.4190
40.599998	102.520	-169.0624
41.200001	102.501	-169.6814
41.799999	102.482	-170.2658
42.500000	102.463	-170.9270
43.099998	102.447	-171.4887
43.700001	102.429	-172.0380
44.400002	102.410	-172.6625
45.000000	102.393	-173.1964
45.500000	102.379	-173.6398
46.200001	102.355	-174.2428
46.799999	102.336	-174.7416
47.500000	102.314	-175.3212
48.200001	102.288	-175.8979
48.700001	102.268	-176.2924
49.400002	102.238	-176.8121
50.000000	102.213	-177.2431
50.799999	102.177	-177.8245
51.500000	102.140	-178.3340
52.200001	102.099	-178.8232
53.000000	102.053	-179.3456
53.799999	102.010	-179.8454
54.500000	101.975	179.7106
55.200001	101.938	179.2574
56.000000	101.892	178.7535
57.000000	101.836	178.1542
58.000000	101.779	177.5648
59.000000	101.719	177.0080
60.000000	101.661	176.4867
60.799999	101.616	176.0811
61.500000	101.577	175.7345
62.200001	101.541	175.3910
63.000000	101.501	174.9965
64.000000	101.454	174.5045
65.000000	101.407	174.0255
66.000000	101.358	173.5839
67.000000	101.313	173.1693
68.000000	101.268	172.7532
69.000000	101.224	172.3496
70.000000	101.180	171.9551
71.000000	101.136	171.5635
72.000000	101.091	171.1827
73.000000	101.045	170.8167
74.000000	100.998	170.4726
75.000000	100.954	170.1459
76.199997	100.902	169.7596
77.500000	100.847	169.3409
78.800003	100.791	168.9100
80.000000	100.733	168.5344
81.199997	100.674	168.1934
82.500000	100.609	167.8481
83.800003	100.545	167.5263
85.000000	100.487	167.2302
86.199997	100.427	166.9330
87.500000	100.364	166.6304
88.500000	100.318	166.3905
90.000000	100.246	166.0057
91.199997	100.186	165.7625
92.500000	100.129	165.5285
93.800003	100.073	165.2831
95.000000	100.019	165.0638
96.199997	99.964	164.8599
97.500000	99.905	164.6331
98.800003	99.844	164.3995
100.000000	99.786	164.2063
101.500000	99.717	163.9780
103.000000	99.648	163.7635
104.400002	99.585	163.5753
106.000000	99.512	163.3795
107.500000	99.446	163.2076
109.000000	99.379	163.0212
110.599998	99.307	162.8357
112.000000	99.246	162.6816
113.800003	99.171	162.4937
115.000000	99.122	162.3779
117.199997	99.031	162.1729
118.000000	98.997	162.1081
120.599998	98.886	161.9371
122.000000	98.829	161.8491
124.099998	98.749	161.7186
125.000000	98.718	161.6664
126.500000	98.670	161.5809
128.000000	98.624	161.5067
131.500000	98.518	161.3769
132.000000	98.502	161.3606
134.000000	98.442	161.3036
136.000000	98.384	161.2606
138.000000	98.330	161.2180
140.000000	98.278	161.1685
143.000000	98.201	161.1435
145.000000	98.153	161.1564
147.500000	98.094	161.1570
150.000000	98.033	161.1607
152.500000	97.975	161.1991
155.000000	97.922	161.2715
157.500000	97.871	161.3458
160.000000	97.819	161.4191
162.500000	97.764	161.5255
165.000000	97.712	161.6754
167.500000	97.669	161.8991
170.000000	97.645	162.1977
172.500000	97.649	162.5996
175.000000	97.721	163.1489
177.500000	97.961	163.5913
180.000000	98.448	162.3525
182.500000	98.747	156.7355
185.000000	98.061	150.7867
187.500000	97.002	151.8784
190.000000	96.534	155.2460
192.500000	96.431	157.3116
195.000000	96.405	158.4203
197.500000	96.382	159.0971
200.000000	96.355	159.5646
203.000000	96.316	159.9950
206.000000	96.270	160.3423
209.000000	96.220	160.6377
212.000000	96.170	160.8824
214.000000	96.136	161.0366
218.000000	96.067	161.3464
220.000000	96.031	161.4897
224.000000	95.958	161.7504
227.000000	95.904	161.9536
230.000000	95.850	162.1597
233.000000	95.794	162.3431
236.000000	95.736	162.5111
240.000000	95.653	162.7815
243.000000	95.587	163.0725
247.000000	95.511	163.4572
250.000000	95.450	163.7693
254.000000	95.400	164.3142
258.000000	95.357	164.4694
262.000000	95.276	164.6518
265.000000	95.211	164.8682
269.000000	95.130	165.1981
272.000000	95.071	165.4600
276.000000	94.992	165.8135
280.000000	94.917	166.1726
285.000000	94.824	166.6472
290.000000	94.728	167.1478
295.000000	94.630	167.7036
300.000000	94.531	168.3514
304.000000	94.452	168.9573
307.000000	94.396	169.4850
311.000000	94.334	170.2964
315.000000	94.299	171.2059
320.000000	94.305	172.4006
325.000000	94.372	173.4803
330.000000	94.478	174.2099
335.000000	94.586	174.5214
340.000000	94.668	174.5220
345.000000	94.714	174.3953
350.000000	94.729	174.2773
355.000000	94.722	174.2028
360.000000	94.702	174.1996
365.000000	94.675	174.2589
370.000000	94.644	174.3543
375.000000	94.612	174.4969
382.000000	94.568	174.7620
387.000000	94.537	174.9719
395.000000	94.488	175.3550
400.000000	94.458	175.6185
406.000000	94.425	175.9450
412.000000	94.394	176.2896
418.000000	94.363	176.6396
425.000000	94.330	177.0594
431.000000	94.302	177.4296
437.000000	94.276	177.8049
444.000000	94.248	178.2414
450.000000	94.227	178.6221
455.000000	94.211	178.9435
462.000000	94.188	179.4098
468.000000	94.171	179.8022
475.000000	94.154	-179.7537
482.000000	94.138	-179.3157
487.000000	94.127	-179.0017
494.000000	94.114	-178.5564
500.000000	94.104	-178.1788
508.000000	94.094	-177.6831
515.000000	94.088	-177.2508
522.000000	94.083	-176.8188
530.000000	94.078	-176.3261
