* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -17.7 dBFS, measurement signal peak level -17.8 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 22 ¿ÀÀü 2:00:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: AptX Adaptive 24/96 with BTD600 // Firmware 1.8.5; Delay -0.0770 ms (-26 mm, -1.04 in) using estimated IR delay relative to Acoustic reference played from refL.wav with no timing offset Clock adjustment: -15.4 ppm
* Measurement: L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
16.750000	95.269	-90.5291
17.000000	95.359	-91.5698
17.250000	95.445	-92.5845
17.500000	95.529	-93.5709
17.750000	95.609	-94.5303
18.000000	95.688	-95.4651
18.250000	95.766	-96.3785
18.500000	95.841	-97.2758
18.750000	95.915	-98.1582
19.000000	95.987	-99.0270
19.250000	96.055	-99.8807
19.500000	96.122	-100.7173
19.750000	96.186	-101.5350
20.000000	96.248	-102.3328
20.299999	96.321	-103.2668
20.600000	96.392	-104.1797
20.900000	96.462	-105.0771
21.200001	96.530	-105.9629
21.400000	96.574	-106.5468
21.799999	96.657	-107.6935
22.000000	96.696	-108.2532
22.400000	96.772	-109.3396
22.700001	96.827	-110.1248
23.000000	96.882	-110.8885
23.299999	96.936	-111.6375
23.600000	96.990	-112.3768
24.000000	97.060	-113.3519
24.299999	97.110	-114.0739
24.700001	97.174	-115.0183
25.000000	97.220	-115.7088
25.400000	97.279	-116.6044
25.799999	97.337	-117.4754
26.200001	97.393	-118.3284
26.500000	97.434	-118.9576
26.900000	97.486	-119.7802
27.200001	97.523	-120.3806
27.600000	97.571	-121.1548
28.000000	97.620	-121.9015
28.500000	97.683	-122.8157
29.000000	97.746	-123.7392
29.500000	97.805	-124.6810
30.000000	97.855	-125.6125
30.400000	97.889	-126.3218
30.700001	97.914	-126.8262
31.100000	97.949	-127.4722
31.500000	97.987	-128.1104
32.000000	98.036	-128.9274
32.500000	98.079	-129.7609
33.000000	98.115	-130.5642
33.500000	98.148	-131.3042
34.000000	98.187	-132.0011
34.500000	98.231	-132.7111
35.000000	98.274	-133.4648
