* Measurement data measured by REW V5.30 beta 3
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -10.4 dBFS, measurement signal peak level -10.4 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -14.5 dBFS using an acoustic timing reference
* Dated: 2023. 11. 28 ¿ÀÀü 12:37:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: FAKE DIY XELENTO - measured with IEC 60318-4 - by SilicaGel; Delay -0.0670 ms (-23 mm, -0.9 in) using estimated IR delay relative to Acoustic reference played from 1: EPOS GSX 300 1 with no timing offset
* Measurement: L Default Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
16.250000	99.725	75.8725
16.500000	99.816	74.8100
16.750000	99.896	73.7612
17.000000	99.967	72.7477
17.250000	100.029	71.7850
17.500000	100.088	70.8810
17.750000	100.145	70.0322
18.000000	100.203	69.2263
18.250000	100.263	68.4469
18.500000	100.326	67.6780
18.750000	100.388	66.9094
19.000000	100.450	66.1367
19.250000	100.509	65.3625
19.500000	100.565	64.5928
19.750000	100.618	63.8336
20.000000	100.669	63.0894
20.299999	100.728	62.2170
20.600000	100.787	61.3637
20.900000	100.844	60.5238
21.200001	100.900	59.6933
21.400000	100.936	59.1443
21.799999	101.006	58.0598
22.000000	101.040	57.5258
22.400000	101.104	56.4763
22.700001	101.151	55.7057
23.000000	101.196	54.9489
23.299999	101.239	54.2066
23.600000	101.280	53.4809
24.000000	101.332	52.5428
24.299999	101.370	51.8625
24.700001	101.420	50.9821
25.000000	101.457	50.3364
25.400000	101.506	49.4872
25.799999	101.552	48.6478
26.200001	101.596	47.8212
26.500000	101.626	47.2133
26.900000	101.663	46.4227
27.200001	101.690	45.8446
27.600000	101.725	45.0907
28.000000	101.759	44.3518
28.500000	101.799	43.4443
29.000000	101.836	42.5535
29.500000	101.871	41.6814
30.000000	101.903	40.8304
30.400000	101.927	40.1653
30.700001	101.945	39.6753
31.100000	101.968	39.0327
31.500000	101.992	38.4004
32.000000	102.020	37.6219
32.500000	102.047	36.8563
33.000000	102.072	36.1092
33.500000	102.094	35.3889
34.000000	102.116	34.6970
34.500000	102.139	34.0257
35.000000	102.162	33.3627
35.500000	102.183	32.7010
36.000000	102.203	32.0408
36.500000	102.218	31.3858
37.000000	102.229	30.7449
37.500000	102.235	30.1368
38.200001	102.239	29.3779
38.700001	102.248	28.8969
39.500000	102.276	28.1479
40.000000	102.300	27.6547
40.599998	102.332	27.0323
41.200001	102.363	26.3707
41.799999	102.390	25.6641
42.500000	102.405	24.8414
43.099998	102.411	24.2085
43.700001	102.420	23.6338
44.400002	102.436	22.9579
45.000000	102.444	22.3676
45.500000	102.447	21.9016
46.200001	102.451	21.3043
46.799999	102.459	20.8126
47.500000	102.471	20.2388
48.200001	102.484	19.6575
48.700001	102.495	19.2238
49.400002	102.505	18.5886
50.000000	102.505	18.0463
50.799999	102.497	17.3610
51.500000	102.486	16.7897
52.200001	102.474	16.2433
53.000000	102.461	15.6526
53.799999	102.452	15.0765
54.500000	102.444	14.5732
55.200001	102.434	14.0753
56.000000	102.422	13.5212
57.000000	102.407	12.8517
58.000000	102.392	12.1827
59.000000	102.373	11.5248
60.000000	102.355	10.8929
60.799999	102.342	10.3845
61.500000	102.328	9.9409
62.200001	102.315	9.5104
63.000000	102.301	9.0366
64.000000	102.290	8.4641
65.000000	102.282	7.8994
66.000000	102.272	7.3474
67.000000	102.262	6.8364
68.000000	102.257	6.3273
69.000000	102.251	5.7733
70.000000	102.236	5.2275
71.000000	102.220	4.7260
72.000000	102.207	4.2393
73.000000	102.194	3.7522
74.000000	102.180	3.2720
75.000000	102.166	2.8099
76.199997	102.151	2.2681
77.500000	102.134	1.6825
78.800003	102.114	1.1093
80.000000	102.093	0.5997
81.199997	102.070	0.1055
82.500000	102.044	-0.4310
83.800003	102.016	-0.9636
85.000000	101.990	-1.4396
86.199997	101.966	-1.9083
87.500000	101.941	-2.4183
88.500000	101.922	-2.8195
90.000000	101.885	-3.4203
91.199997	101.852	-3.8239
92.500000	101.823	-4.2405
93.800003	101.795	-4.6801
95.000000	101.768	-5.0902
96.199997	101.739	-5.4932
97.500000	101.707	-5.9186
98.800003	101.676	-6.3385
100.000000	101.647	-6.7250
101.500000	101.609	-7.1977
103.000000	101.569	-7.6528
104.400002	101.532	-8.0691
106.000000	101.489	-8.5357
107.500000	101.449	-8.9645
109.000000	101.409	-9.3846
110.599998	101.366	-9.8240
112.000000	101.329	-10.1983
113.800003	101.280	-10.6736
115.000000	101.247	-10.9786
117.199997	101.187	-11.5237
118.000000	101.164	-11.7219
120.599998	101.093	-12.3499
122.000000	101.056	-12.7035
124.099998	101.000	-13.2156
125.000000	100.978	-13.4246
126.500000	100.945	-13.7663
128.000000	100.914	-14.1004
131.500000	100.842	-14.8541
132.000000	100.832	-14.9596
134.000000	100.791	-15.3788
136.000000	100.750	-15.7911
138.000000	100.708	-16.1861
140.000000	100.666	-16.5660
143.000000	100.603	-17.1313
145.000000	100.560	-17.4924
147.500000	100.505	-17.9261
150.000000	100.448	-18.3513
152.500000	100.390	-18.7583
155.000000	100.331	-19.1481
157.500000	100.272	-19.5182
160.000000	100.209	-19.8617
162.500000	100.141	-20.1685
165.000000	100.070	-20.4542
167.500000	100.001	-20.7368
170.000000	99.937	-21.0187
172.500000	99.874	-21.3218
175.000000	99.810	-21.6505
177.500000	99.743	-21.9971
180.000000	99.673	-22.3383
182.500000	99.601	-22.6393
185.000000	99.527	-22.9106
187.500000	99.453	-23.1766
190.000000	99.378	-23.4327
192.500000	99.303	-23.6665
195.000000	99.228	-23.8860
197.500000	99.152	-24.0969
200.000000	99.076	-24.2841
203.000000	98.988	-24.4634
206.000000	98.900	-24.5992
209.000000	98.813	-24.6827
212.000000	98.729	-24.6929
214.000000	98.678	-24.6544
218.000000	98.594	-24.4960
220.000000	98.565	-24.4011
224.000000	98.533	-24.2698
227.000000	98.531	-24.3105
230.000000	98.535	-24.5458
233.000000	98.525	-24.9137
236.000000	98.500	-25.3303
240.000000	98.443	-25.8922
243.000000	98.386	-26.2928
247.000000	98.298	-26.7693
250.000000	98.226	-27.0816
254.000000	98.123	-27.4457
258.000000	98.017	-27.7518
262.000000	97.911	-28.0197
265.000000	97.831	-28.2014
269.000000	97.726	-28.4133
272.000000	97.648	-28.5502
276.000000	97.545	-28.7159
280.000000	97.443	-28.8702
285.000000	97.318	-29.0439
290.000000	97.194	-29.1979
295.000000	97.072	-29.3262
300.000000	96.950	-29.4217
304.000000	96.854	-29.4871
307.000000	96.783	-29.5306
311.000000	96.690	-29.5828
315.000000	96.601	-29.6285
320.000000	96.497	-29.6738
325.000000	96.399	-29.7031
330.000000	96.302	-29.7281
335.000000	96.203	-29.7394
340.000000	96.105	-29.7244
345.000000	96.007	-29.6827
350.000000	95.910	-29.6207
355.000000	95.815	-29.5289
360.000000	95.723	-29.4138
365.000000	95.634	-29.2766
370.000000	95.547	-29.1167
375.000000	95.464	-28.9434
382.000000	95.356	-28.6636
387.000000	95.289	-28.4378
395.000000	95.198	-28.1431
400.000000	95.147	-28.0334
406.000000	95.084	-27.9782
412.000000	95.013	-27.9811
418.000000	94.932	-27.9864
425.000000	94.828	-27.9597
431.000000	94.736	-27.9054
437.000000	94.642	-27.8201
444.000000	94.533	-27.6888
450.000000	94.439	-27.5487
455.000000	94.362	-27.4169
462.000000	94.257	-27.2103
468.000000	94.168	-27.0154
475.000000	94.065	-26.7830
482.000000	93.965	-26.5353
487.000000	93.893	-26.3484
494.000000	93.795	-26.0712
500.000000	93.713	-25.8203
508.000000	93.608	-25.4789
515.000000	93.519	-25.1742
522.000000	93.432	-24.8579
530.000000	93.334	-24.4855
538.000000	93.239	-24.1027
545.000000	93.156	-23.7528
552.000000	93.074	-23.3950
560.000000	92.983	-22.9848
570.000000	92.871	-22.4595
580.000000	92.762	-21.9078
590.000000	92.655	-21.3449
600.000000	92.550	-20.7651
608.000000	92.468	-20.2919
615.000000	92.399	-19.8694
622.000000	92.331	-19.4436
630.000000	92.256	-18.9532
640.000000	92.171	-18.3204
650.000000	92.089	-17.6688
660.000000	92.011	-17.0128
670.000000	91.935	-16.3481
680.000000	91.862	-15.6675
690.000000	91.792	-14.9709
700.000000	91.724	-14.2645
710.000000	91.658	-13.5518
720.000000	91.596	-12.8300
730.000000	91.536	-12.0955
740.000000	91.478	-11.3501
750.000000	91.422	-10.5959
762.000000	91.359	-9.6826
775.000000	91.297	-8.6785
788.000000	91.237	-7.6660
800.000000	91.184	-6.7177
812.000000	91.128	-5.7601
825.000000	91.069	-4.7222
838.000000	91.014	-3.6805
850.000000	90.967	-2.7131
862.000000	90.924	-1.7323
875.000000	90.883	-0.6433
885.000000	90.859	0.2097
900.000000	90.837	1.4537
912.000000	90.828	2.3846
925.000000	90.817	3.3542
938.000000	90.807	4.3080
950.000000	90.800	5.1741
962.000000	90.796	6.0217
975.000000	90.792	6.9210
988.000000	90.785	7.8021
1000.000000	90.769	8.6012
1015.000000	90.727	9.5956
1030.000000	90.670	10.6191
1044.000000	90.616	11.6561
1060.000000	90.569	12.9692
1075.000000	90.554	14.2505
1090.000000	90.567	15.4479
1106.000000	90.600	16.5312
1120.000000	90.630	17.3218
1138.000000	90.662	18.1936
1150.000000	90.676	18.7169
1172.000000	90.691	19.6082
1180.000000	90.692	19.9193
1206.000000	90.687	20.8972
1220.000000	90.682	21.4085
1241.000000	90.672	22.1700
1250.000000	90.672	22.4965
1265.000000	90.678	23.0381
1280.000000	90.689	23.5748
1315.000000	90.713	24.8307
1320.000000	90.716	25.0115
1340.000000	90.726	25.7367
1360.000000	90.734	26.4728
1380.000000	90.739	27.2254
1400.000000	90.743	27.9886
1430.000000	90.748	29.1575
1450.000000	90.750	29.9626
1475.000000	90.753	30.9961
1500.000000	90.757	32.0608
1525.000000	90.763	33.1783
1550.000000	90.774	34.3475
1575.000000	90.795	35.5594
1600.000000	90.833	36.8040
1625.000000	90.891	38.0404
1650.000000	90.967	39.2045
1675.000000	91.053	40.2494
1700.000000	91.135	41.1892
1725.000000	91.207	42.0635
1750.000000	91.270	42.9246
1775.000000	91.327	43.7999
1800.000000	91.381	44.6965
1825.000000	91.435	45.6179
1850.000000	91.491	46.5599
1875.000000	91.550	47.5156
1900.000000	91.612	48.4818
1925.000000	91.678	49.4512
1950.000000	91.747	50.4164
1975.000000	91.819	51.3788
2000.000000	91.895	52.3432
2030.000000	91.993	53.5070
2060.000000	92.098	54.6867
2090.000000	92.216	55.8836
2120.000000	92.351	57.0693
2140.000000	92.450	57.8244
2180.000000	92.670	59.1740
2200.000000	92.785	59.7477
2240.000000	93.011	60.7039
2270.000000	93.171	61.3035
2300.000000	93.322	61.8463
2330.000000	93.465	62.3556
2360.000000	93.603	62.8489
2400.000000	93.786	63.4989
2430.000000	93.925	63.9737
2470.000000	94.116	64.5431
2500.000000	94.264	64.8851
2540.000000	94.460	65.1952
2580.000000	94.645	65.3456
2620.000000	94.811	65.3765
2650.000000	94.924	65.3446
2690.000000	95.057	65.2485
2720.000000	95.144	65.1459
2760.000000	95.245	64.9795
2800.000000	95.326	64.7908
2850.000000	95.401	64.5490
2900.000000	95.445	64.3365
2950.000000	95.459	64.1895
3000.000000	95.448	64.1559
