* Measurement data measured by REW V5.30
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1
* Format: 256k Log Swept Sine, 1 sweep at -12.7 dBFS with no timing reference
* Dated: 2023. 12. 28 ¿ÀÀü 1:36:02
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Red
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
18.250000	101.730	-128.7166
18.500000	101.770	-129.5371
18.750000	101.808	-130.3404
19.000000	101.844	-131.1248
19.250000	101.879	-131.8900
19.500000	101.912	-132.6366
19.750000	101.945	-133.3666
20.000000	101.977	-134.0824
20.299999	102.014	-134.9266
20.600000	102.051	-135.7582
20.900000	102.087	-136.5792
21.200001	102.121	-137.3897
21.400000	102.142	-137.9237
21.799999	102.181	-138.9741
22.000000	102.199	-139.4893
22.400000	102.233	-140.4983
22.700001	102.256	-141.2353
23.000000	102.278	-141.9556
23.299999	102.299	-142.6596
23.600000	102.319	-143.3483
24.000000	102.344	-144.2453
24.299999	102.362	-144.9041
24.700001	102.386	-145.7673
25.000000	102.402	-146.4050
25.400000	102.422	-147.2434
25.799999	102.439	-148.0661
26.200001	102.454	-148.8682
26.500000	102.463	-149.4532
26.900000	102.474	-150.2097
27.200001	102.483	-150.7619
27.600000	102.494	-151.4852
28.000000	102.505	-152.2021
28.500000	102.515	-153.0907
29.000000	102.520	-153.9535
29.500000	102.521	-154.7694
30.000000	102.523	-155.5465
30.400000	102.528	-156.1645
30.700001	102.531	-156.6367
31.100000	102.533	-157.2767
31.500000	102.529	-157.9121
32.000000	102.519	-158.6676
32.500000	102.511	-159.3745
33.000000	102.506	-160.0657
33.500000	102.500	-160.7666
34.000000	102.490	-161.4548
34.500000	102.477	-162.0907
35.000000	102.471	-162.6788
35.500000	102.475	-163.2757
36.000000	102.482	-163.9278
36.500000	102.482	-164.6194
37.000000	102.471	-165.2942
37.500000	102.457	-165.9149
38.200001	102.439	-166.7129
38.700001	102.428	-167.2616
39.500000	102.409	-168.1031
40.000000	102.398	-168.6060
40.599998	102.388	-169.2100
41.200001	102.376	-169.8235
41.799999	102.359	-170.4265
42.500000	102.337	-171.0961
43.099998	102.319	-171.6515
43.700001	102.301	-172.2011
44.400002	102.280	-172.8351
45.000000	102.260	-173.3704
45.500000	102.244	-173.8084
46.200001	102.220	-174.4008
46.799999	102.201	-174.8909
47.500000	102.180	-175.4627
48.200001	102.155	-176.0403
48.700001	102.133	-176.4367
49.400002	102.101	-176.9423
50.000000	102.074	-177.3422
50.799999	102.040	-177.8867
51.500000	102.005	-178.3852
52.200001	101.967	-178.8759
53.000000	101.923	-179.4202
53.799999	101.878	-179.9542
54.500000	101.838	179.5965
55.200001	101.798	179.1635
56.000000	101.753	178.6920
57.000000	101.702	178.1141
58.000000	101.642	177.4759
59.000000	101.563	176.9873
60.000000	101.512	176.6381
60.799999	101.483	176.2177
61.500000	101.443	175.8010
62.200001	101.398	175.4384
63.000000	101.356	175.0618
64.000000	101.312	174.5590
65.000000	101.267	174.0449
66.000000	101.219	173.5799
67.000000	101.179	173.1488
68.000000	101.137	172.6924
69.000000	101.089	172.2873
70.000000	101.046	171.9299
71.000000	101.005	171.5531
72.000000	100.960	171.1873
73.000000	100.917	170.8374
74.000000	100.873	170.4815
75.000000	100.826	170.1257
76.199997	100.764	169.7275
77.500000	100.703	169.3774
78.800003	100.652	168.9740
80.000000	100.594	168.5707
81.199997	100.533	168.2408
82.500000	100.473	167.8868
83.800003	100.412	167.5285
85.000000	100.354	167.2117
86.199997	100.293	166.9154
87.500000	100.227	166.6419
88.500000	100.183	166.4598
90.000000	100.122	166.1140
91.199997	100.064	165.8171
92.500000	99.998	165.5574
93.800003	99.935	165.3215
95.000000	99.877	165.1188
96.199997	99.820	164.9325
97.500000	99.763	164.7219
98.800003	99.703	164.4897
100.000000	99.645	164.2993
101.500000	99.574	164.0936
103.000000	99.504	163.9165
104.400002	99.441	163.7451
106.000000	99.365	163.5464
107.500000	99.297	163.3999
109.000000	99.237	163.2112
110.599998	99.169	162.9961
112.000000	99.111	162.8458
113.800003	99.039	162.6840
115.000000	98.991	162.5914
117.199997	98.904	162.4109
118.000000	98.870	162.3357
120.599998	98.759	162.1410
122.000000	98.702	162.0529
124.099998	98.625	161.9349
125.000000	98.594	161.8907
126.500000	98.548	161.8168
128.000000	98.502	161.7357
131.500000	98.393	161.6026
132.000000	98.378	161.5852
134.000000	98.318	161.5066
136.000000	98.257	161.4475
138.000000	98.205	161.4364
140.000000	98.159	161.4212
143.000000	98.087	161.4181
145.000000	98.036	161.4525
147.500000	97.980	161.5011
150.000000	97.930	161.5302
152.500000	97.883	161.5964
155.000000	97.841	161.7056
157.500000	97.814	161.8340
160.000000	97.800	161.9034
162.500000	97.794	161.9091
165.000000	97.796	161.8027
167.500000	97.798	161.5857
170.000000	97.795	161.2626
172.500000	97.790	160.8480
175.000000	97.817	160.3179
177.500000	97.897	159.2388
180.000000	97.909	156.6771
182.500000	97.540	153.3477
185.000000	96.839	153.0078
187.500000	96.384	155.6121
190.000000	96.267	157.7823
192.500000	96.252	158.9824
195.000000	96.240	159.6822
197.500000	96.216	160.1876
200.000000	96.188	160.5883
203.000000	96.153	160.9755
206.000000	96.117	161.2928
209.000000	96.076	161.5222
212.000000	96.030	161.7213
214.000000	95.999	161.8519
218.000000	95.928	162.1157
220.000000	95.891	162.2488
224.000000	95.819	162.4988
227.000000	95.763	162.6978
230.000000	95.705	162.9189
233.000000	95.650	163.1536
236.000000	95.593	163.3932
240.000000	95.508	163.7420
243.000000	95.445	164.1267
247.000000	95.404	164.6937
250.000000	95.379	164.8130
254.000000	95.303	165.0048
258.000000	95.220	165.3971
262.000000	95.147	165.8389
265.000000	95.099	166.1749
269.000000	95.045	166.6125
272.000000	95.008	166.9230
276.000000	94.962	167.3170
280.000000	94.917	167.6882
285.000000	94.861	168.1277
290.000000	94.806	168.5583
295.000000	94.751	168.9882
300.000000	94.698	169.4306
304.000000	94.656	169.7955
307.000000	94.626	170.0746
311.000000	94.589	170.4601
315.000000	94.559	170.8565
320.000000	94.534	171.3587
325.000000	94.523	171.8503
330.000000	94.521	172.3068
335.000000	94.524	172.7076
340.000000	94.528	173.0457
345.000000	94.528	173.3215
350.000000	94.523	173.5661
355.000000	94.512	173.7905
360.000000	94.498	174.0015
365.000000	94.483	174.2260
370.000000	94.466	174.4694
375.000000	94.445	174.7286
382.000000	94.417	175.1160
387.000000	94.402	175.3943
395.000000	94.377	175.8072
400.000000	94.360	176.0551
406.000000	94.338	176.3606
412.000000	94.314	176.6777
418.000000	94.290	177.0126
425.000000	94.261	177.4216
431.000000	94.236	177.7853
437.000000	94.211	178.1381
444.000000	94.186	178.5447
450.000000	94.167	178.9033
455.000000	94.152	179.2277
462.000000	94.131	179.6614
468.000000	94.115	-179.9880
475.000000	94.095	-179.5512
482.000000	94.077	-179.0987
487.000000	94.066	-178.7710
494.000000	94.054	-178.3234
500.000000	94.046	-177.9470
508.000000	94.038	-177.4475
515.000000	94.030	-177.0136
522.000000	94.025	-176.5811
530.000000	94.021	-176.0899
538.000000	94.019	-175.5951
545.000000	94.019	-175.1534
552.000000	94.019	-174.7175
560.000000	94.019	-174.2231
570.000000	94.021	-173.6023
580.000000	94.025	-172.9837
590.000000	94.030	-172.3593
600.000000	94.036	-171.7344
608.000000	94.043	-171.2326
615.000000	94.051	-170.7923
622.000000	94.060	-170.3532
630.000000	94.074	-169.8565
640.000000	94.098	-169.2385
650.000000	94.127	-168.6243
660.000000	94.160	-167.9975
670.000000	94.193	-167.3650
680.000000	94.230	-166.7452
690.000000	94.270	-166.1212
700.000000	94.314	-165.5137
710.000000	94.361	-164.9259
720.000000	94.411	-164.3507
730.000000	94.466	-163.8102
740.000000	94.521	-163.3189
750.000000	94.574	-162.8663
762.000000	94.635	-162.3653
775.000000	94.693	-161.8710
788.000000	94.735	-161.3990
800.000000	94.757	-160.9594
812.000000	94.764	-160.4797
825.000000	94.761	-159.8689
838.000000	94.754	-159.1461
850.000000	94.750	-158.3820
862.000000	94.753	-157.5396
875.000000	94.768	-156.5592
885.000000	94.789	-155.7717
900.000000	94.836	-154.5577
912.000000	94.887	-153.5835
925.000000	94.955	-152.5421
938.000000	95.035	-151.5254
950.000000	95.117	-150.6121
962.000000	95.206	-149.7317
975.000000	95.308	-148.8245
988.000000	95.415	-147.9651
1000.000000	95.510	-147.2068
1015.000000	95.615	-146.3100
1030.000000	95.716	-145.4723
1044.000000	95.812	-144.7445
1060.000000	95.925	-143.9703
1075.000000	96.033	-143.3035
1090.000000	96.143	-142.6897
1106.000000	96.263	-142.0866
1120.000000	96.367	-141.6057
1138.000000	96.501	-141.0410
1150.000000	96.590	-140.6925
1172.000000	96.753	-140.1175
1180.000000	96.812	-139.9268
1206.000000	97.002	-139.3561
1220.000000	97.103	-139.0794
1241.000000	97.258	-138.6996
1250.000000	97.329	-138.5482
