20.000000	98.551
20.144928	98.560
20.290907	98.569
20.437943	98.578
20.586044	98.586
20.735220	98.594
20.885475	98.601
21.036821	98.608
21.189262	98.615
21.342808	98.621
21.497467	98.626
21.653246	98.631
21.810154	98.636
21.968201	98.641
22.127390	98.645
22.287735	98.649
22.449242	98.652
22.611917	98.655
22.775772	98.657
22.940815	98.659
23.107054	98.660
23.274498	98.661
23.443153	98.662
23.613033	98.662
23.784142	98.662
23.956491	98.662
24.130091	98.662
24.304947	98.662
24.481071	98.662
24.658470	98.661
24.837156	98.661
25.017136	98.659
25.198421	98.657
25.381020	98.655
25.564941	98.652
25.750195	98.648
25.936790	98.644
26.124741	98.640
26.314051	98.636
26.504732	98.632
26.696796	98.628
26.890253	98.623
27.085112	98.618
27.281382	98.612
27.479073	98.604
27.678198	98.595
27.878765	98.584
28.080786	98.572
28.284271	98.559
28.489231	98.546
28.695675	98.533
28.903616	98.522
29.113064	98.513
29.324028	98.505
29.536524	98.499
29.750557	98.494
29.966141	98.489
30.183289	98.483
30.402010	98.476
30.622314	98.465
30.844217	98.451
31.067726	98.434
31.292856	98.416
31.519617	98.397
31.748020	98.380
31.978081	98.366
32.209808	98.356
32.443211	98.350
32.678310	98.346
32.915108	98.344
33.153625	98.341
33.393871	98.333
33.635857	98.321
33.879597	98.302
34.125103	98.278
34.372387	98.252
34.621464	98.226
34.872345	98.205
35.125042	98.189
35.379574	98.182
35.635948	98.179
35.894180	98.179
36.154285	98.179
36.416275	98.173
36.680161	98.162
36.945961	98.144
37.213688	98.121
37.483353	98.096
37.754974	98.073
38.028561	98.053
38.304131	98.038
38.581699	98.026
38.861279	98.014
39.142883	98.000
39.426529	97.983
39.712231	97.961
40.000000	97.935
40.289856	97.909
40.581814	97.885
40.875885	97.864
41.172089	97.846
41.470440	97.831
41.770950	97.817
42.073643	97.801
42.378525	97.782
42.685616	97.760
42.994934	97.736
43.306492	97.714
43.620308	97.694
43.936401	97.677
44.254780	97.663
44.575470	97.650
44.898483	97.636
45.223835	97.620
45.551544	97.601
45.881630	97.581
46.214108	97.562
46.548996	97.543
46.886307	97.525
47.226067	97.507
47.568283	97.489
47.912983	97.472
48.260181	97.454
48.609894	97.437
48.962143	97.418
49.316940	97.397
49.674313	97.373
50.034271	97.346
50.396843	97.317
50.762039	97.289
51.129883	97.263
51.500389	97.239
51.873581	97.213
52.249481	97.186
52.628101	97.155
53.009464	97.123
53.393593	97.093
53.780506	97.065
54.170223	97.040
54.562763	97.014
54.958145	96.985
55.356396	96.952
55.757530	96.919
56.161572	96.888
56.568542	96.863
56.978462	96.840
57.391350	96.814
57.807232	96.780
58.226128	96.740
58.648056	96.703
59.073048	96.674
59.501114	96.654
59.932281	96.636
60.366577	96.610
60.804020	96.575
61.244629	96.538
61.688435	96.505
62.135452	96.477
62.585712	96.449
63.039234	96.417
63.496040	96.383
63.956161	96.352
64.419617	96.327
64.886421	96.304
65.356621	96.280
65.830215	96.254
66.307251	96.227
66.787743	96.202
67.271713	96.177
67.759193	96.152
68.250206	96.126
68.744774	96.100
69.242928	96.074
69.744690	96.047
70.250084	96.017
70.759148	95.985
71.271896	95.956
71.788361	95.929
72.308571	95.904
72.832550	95.881
73.360321	95.858
73.891922	95.834
74.427376	95.809
74.966705	95.781
75.509949	95.751
76.057121	95.723
76.608261	95.698
77.163399	95.675
77.722557	95.652
78.285767	95.631
78.853058	95.612
79.424461	95.592
80.000000	95.568
80.579712	95.540
81.163628	95.511
81.751770	95.483
82.344177	95.457
82.940880	95.432
83.541901	95.408
84.147285	95.387
84.757050	95.369
85.371231	95.350
85.989868	95.326
86.612984	95.300
87.240616	95.275
87.872803	95.246
88.509560	95.216
89.150940	95.200
89.796967	95.206
90.447670	95.209
91.103088	95.180
91.763260	95.128
92.428215	95.079
93.097992	95.041
93.772614	95.004
94.452133	94.967
95.136566	94.937
95.825966	94.913
96.520363	94.889
97.219788	94.865
97.924286	94.841
98.633881	94.818
99.348625	94.795
100.068542	94.770
100.793686	94.741
101.524078	94.710
102.259766	94.679
103.000778	94.649
103.747162	94.619
104.498962	94.590
105.256203	94.562
106.018929	94.535
106.787186	94.508
107.561012	94.480
108.340446	94.452
109.125526	94.424
109.916290	94.397
110.712791	94.369
111.515060	94.341
112.323143	94.314
113.137085	94.287
113.956924	94.259
114.782700	94.232
115.614464	94.206
116.452255	94.179
117.296112	94.152
118.146095	94.124
119.002228	94.094
119.864563	94.068
120.733154	94.046
121.608040	94.022
122.489258	93.993
123.376869	93.964
124.270905	93.940
125.171425	93.919
126.078468	93.900
126.992081	93.881
127.912323	93.862
128.839233	93.844
129.772842	93.825
130.713242	93.807
131.660431	93.789
132.614502	93.771
133.575485	93.754
134.543427	93.737
135.518387	93.721
136.500412	93.705
137.489548	93.688
138.485855	93.670
139.489380	93.653
140.500168	93.635
141.518295	93.618
142.543793	93.601
143.576721	93.584
144.617142	93.567
145.665100	93.550
146.720642	93.535
147.783844	93.520
148.854752	93.502
149.933411	93.482
151.019897	93.465
152.114243	93.449
153.216522	93.432
154.326797	93.416
155.445114	93.401
156.571533	93.385
157.706116	93.364
158.848923	93.342
