* Measurement data measured by REW V5.30 beta 3
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -8.2 dBFS, measurement signal peak level -8.2 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -1.5 dBFS using an acoustic timing reference
* Dated: 2023. 11. 28 ¿ÀÀü 1:09:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: FAKE DIY IE900 - Measured with IEC 60318-4 - by SilicaGel; Delay -0.0262 ms (-9.0 mm, -0.35 in) using estimated IR delay relative to Acoustic reference played from 1: aune usb dac  1 with no timing offset Clock adjustment: -21.8 ppm
* Measurement: L Default Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
15.750000	103.363	-113.7275
16.000000	103.435	-114.7737
16.250000	103.505	-115.7967
16.500000	103.575	-116.8001
16.750000	103.643	-117.7881
17.000000	103.709	-118.7640
17.250000	103.771	-119.7285
17.500000	103.831	-120.6802
17.750000	103.886	-121.6147
18.000000	103.937	-122.5276
18.250000	103.986	-123.4152
18.500000	104.033	-124.2766
18.750000	104.079	-125.1142
19.000000	104.124	-125.9329
19.250000	104.170	-126.7393
19.500000	104.216	-127.5395
19.750000	104.260	-128.3371
20.000000	104.302	-129.1329
20.299999	104.350	-130.0819
20.600000	104.394	-131.0178
20.900000	104.433	-131.9331
21.200001	104.470	-132.8233
21.400000	104.494	-133.4026
21.799999	104.539	-134.5311
22.000000	104.561	-135.0828
22.400000	104.604	-136.1671
22.700001	104.634	-136.9659
23.000000	104.664	-137.7531
23.299999	104.692	-138.5280
23.600000	104.718	-139.2901
24.000000	104.751	-140.2856
24.299999	104.774	-141.0166
24.700001	104.802	-141.9702
25.000000	104.823	-142.6698
25.400000	104.848	-143.5832
25.799999	104.871	-144.4768
26.200001	104.893	-145.3521
26.500000	104.908	-145.9961
26.900000	104.927	-146.8369
27.200001	104.940	-147.4542
27.600000	104.957	-148.2635
28.000000	104.974	-149.0641
28.500000	104.992	-150.0602
29.000000	105.004	-151.0428
29.500000	105.010	-151.9882
30.000000	105.013	-152.8813
30.400000	105.017	-153.5652
30.700001	105.021	-154.0696
31.100000	105.027	-154.7404
31.500000	105.032	-155.4121
32.000000	105.036	-156.2435
32.500000	105.037	-157.0505
33.000000	105.038	-157.8303
33.500000	105.039	-158.5940
34.000000	105.039	-159.3498
34.500000	105.037	-160.0935
35.000000	105.033	-160.8171
35.500000	105.029	-161.5216
36.000000	105.024	-162.2132
36.500000	105.017	-162.8905
37.000000	105.008	-163.5433
37.500000	105.000	-164.1686
38.200001	104.993	-165.0322
38.700001	104.988	-165.6678
39.500000	104.969	-166.6906
40.000000	104.951	-167.2915
40.599998	104.932	-167.9641
41.200001	104.917	-168.6187
41.799999	104.902	-169.2810
42.500000	104.881	-170.0446
43.099998	104.862	-170.6681
43.700001	104.844	-171.2720
44.400002	104.825	-171.9794
45.000000	104.804	-172.5817
45.500000	104.785	-173.0630
46.200001	104.757	-173.7044
